"","mean_senti","Date"
"1",0.5,2009-07-01
"2",0.1,2009-08-01
"3",0.75,2010-02-01
"4",0.25,2010-03-01
"5",0,2010-04-01
"6",0.375,2010-06-01
"7",0.1,2010-07-01
"8",0.3,2010-08-01
"9",-0.125,2010-09-01
"10",0.9,2010-11-01
"11",0.325,2011-01-01
"12",0.6,2011-05-01
"13",-0.25,2011-06-01
"14",0.185714285714286,2011-07-01
"15",0.291666666666667,2011-08-01
"16",-0.5,2011-09-01
"17",0.05,2011-10-01
"18",0.9,2011-11-01
"19",0.1875,2011-12-01
"20",1.9,2012-01-01
"21",0.375,2012-02-01
"22",-1,2012-04-01
"23",-0.75,2012-05-01
"24",0.4625,2012-06-01
"25",0.658333333333333,2012-07-01
"26",0.520833333333333,2012-08-01
"27",0.95,2012-09-01
"28",-0.75,2012-11-01
"29",-0.4,2013-01-01
"30",0.166666666666667,2013-02-01
"31",0.5,2013-04-01
"32",0.315384615384615,2013-05-01
"33",-0.0428571428571429,2013-07-01
"34",0,2013-08-01
"35",0.525,2013-09-01
"36",-1.625,2013-10-01
"37",0,2013-11-01
"38",-1.3,2013-12-01
"39",-0.8,2014-01-01
"40",-0.0479166666666667,2014-02-01
"41",0.118333333333333,2014-04-01
"42",0.247222222222222,2014-05-01
"43",-4.62592926927149e-18,2014-06-01
"44",0,2014-07-01
"45",0.8,2014-08-01
"46",1.2,2014-09-01
"47",0.758333333333333,2014-10-01
"48",0.525,2014-11-01
"49",0.45,2014-12-01
"50",0.433333333333333,2015-01-01
"51",0.94375,2015-02-01
"52",0.245,2015-03-01
"53",0.98,2015-04-01
"54",1.42833333333333,2015-05-01
"55",0.07,2015-06-01
"56",0.366666666666667,2015-07-01
"57",0.266666666666667,2015-08-01
"58",0.89375,2015-09-01
"59",0.766666666666667,2015-10-01
"60",0.47,2015-11-01
"61",-0.0166666666666667,2015-12-01
"62",0.0953305785123967,2016-01-01
"63",0.43,2016-02-01
"64",0.275,2016-03-01
"65",-0.525,2016-04-01
"66",0,2016-05-01
"67",-0.2609375,2016-06-01
"68",0.07,2016-07-01
"69",0.25,2016-08-01
"70",0.466666666666667,2016-09-01
"71",0.255,2016-10-01
"72",-0.125,2016-11-01
"73",0.5,2016-12-01
"74",0,2017-01-01
"75",0.15,2017-02-01
"76",0.3375,2017-03-01
"77",0.95,2017-04-01
"78",-0.466666666666667,2017-05-01
"79",0.09375,2017-06-01
"80",-0.325,2017-07-01
"81",0.5,2017-08-01
"82",-0.05,2017-09-01
"83",0.25,2017-10-01
"84",0.22,2017-11-01
"85",0.0675595238095238,2017-12-01
"86",-0.0333333333333333,2018-01-01
"87",0.45,2018-02-01
"88",0.0916666666666667,2018-03-01
"89",0.366666666666667,2018-04-01
"90",0.281481481481481,2018-05-01
"91",0.217708333333333,2018-06-01
"92",0.416666666666667,2018-07-01
"93",-0.375,2018-08-01
"94",1.08333333333333,2018-09-01
"95",0.025,2018-10-01
"96",0.816666666666667,2018-11-01
"97",-0.7375,2018-12-01
"98",-0.210416666666667,2019-01-01
"99",0.1,2019-02-01
"100",0.95,2019-03-01
"101",0.348148148148148,2019-04-01
"102",0.221875,2019-05-01
"103",0.541666666666667,2019-06-01
"104",0.325,2019-07-01
"105",0.166666666666667,2019-08-01
"106",0.495,2019-09-01
"107",-0.0416666666666667,2019-10-01
"108",-0.142857142857143,2019-11-01
"109",0.1075,2019-12-01
"110",0.258333333333333,2020-01-01
"111",-0.156481481481481,2020-02-01
"112",-0.0380952380952381,2020-03-01
"113",1.23333333333333,2020-04-01
"114",0.3,2020-05-01
"115",0.708333333333333,2020-06-01
"116",-0.03125,2020-07-01
"117",-0.2,2020-08-01
"118",0.666666666666667,2020-09-01
"119",0.260714285714286,2020-10-01
"120",0.364285714285714,2020-11-01
"121",0.141666666666667,2020-12-01
"122",0.0961309523809524,2021-01-01
"123",0.225,2021-02-01
"124",0.258333333333333,2021-03-01
"125",0.541666666666667,2021-04-01
"126",-0.158333333333333,2021-05-01
"127",0.0958333333333334,2021-06-01
"128",1.3,2021-07-01
"129",0.0215277777777778,2021-08-01
