"","mean_senti","Date"
"1",0.7,2008-05-01
"2",0.275,2008-11-01
"3",0.275,2008-12-01
"4",0,2009-01-01
"5",0.8,2009-02-01
"6",-0.75,2009-03-01
"7",0.8625,2009-04-01
"8",0.0166666666666667,2009-05-01
"9",0.7775,2009-06-01
"10",0.633333333333333,2009-07-01
"11",0.341666666666667,2009-08-01
"12",0.0306818181818182,2009-09-01
"13",0.728333333333333,2009-10-01
"14",0.314423076923077,2009-11-01
"15",0.289318181818182,2009-12-01
"16",-0.0555555555555556,2010-01-01
"17",0.1,2010-02-01
"18",0.192105263157895,2010-03-01
"19",0.309722222222222,2010-04-01
"20",0.367156862745098,2010-05-01
"21",0.287453703703704,2010-06-01
"22",0.514814814814815,2010-07-01
"23",0.183291245791246,2010-08-01
"24",0.193297101449275,2010-09-01
"25",0.148039215686275,2010-10-01
"26",0.245265151515152,2010-11-01
"27",0.250825811806204,2010-12-01
"28",0.107894736842105,2011-01-01
"29",0.250166666666667,2011-02-01
"30",0.0143298059964727,2011-03-01
"31",0.221618357487923,2011-04-01
"32",0.161666666666667,2011-05-01
"33",0.383522727272727,2011-06-01
"34",0.0182971014492754,2011-07-01
"35",0.175,2011-08-01
"36",0.0886458333333333,2011-09-01
"37",0.0874166666666667,2011-10-01
"38",0.102083333333333,2011-11-01
"39",0.0209357756817107,2011-12-01
"40",0.0541446208112875,2012-01-01
"41",0.0340818181818182,2012-02-01
"42",0.0663244047619048,2012-03-01
"43",0.02780028998779,2012-04-01
"44",0.084104938271605,2012-05-01
"45",0.0679013616153437,2012-06-01
"46",0.162678571428571,2012-07-01
"47",0.106951530612245,2012-08-01
"48",0.0546305418719212,2012-09-01
"49",0.0241071428571429,2012-10-01
"50",-0.171239612877544,2012-11-01
"51",0.0333333333333333,2012-12-01
"52",-0.049234693877551,2013-01-01
"53",0.0479747207524985,2013-02-01
"54",0.123621351766513,2013-03-01
"55",0.0187976406533575,2013-04-01
"56",0.0603698979591837,2013-05-01
"57",0.244000850340136,2013-06-01
"58",-0.0614811509201411,2013-07-01
"59",-0.0921802122608574,2013-08-01
"60",-0.114965461493239,2013-09-01
"61",0.0377936507936508,2013-10-01
"62",0.131811029009305,2013-11-01
"63",0.00575871659204992,2013-12-01
"64",-0.00921658986175116,2014-01-01
"65",0.275178885656827,2014-02-01
"66",0.0479022988505747,2014-03-01
"67",0.251187739463602,2014-04-01
"68",0.135500821018062,2014-05-01
"69",0.130534188034188,2014-06-01
"70",0.0964583333333333,2014-07-01
"71",0.0949771062271062,2014-08-01
"72",0.213018103691181,2014-09-01
"73",0.185565476190476,2014-10-01
"74",0.287794312169312,2014-11-01
"75",0.182533333333333,2014-12-01
"76",0.020696014511804,2015-01-01
"77",0.245456349206349,2015-02-01
"78",0.106941373771731,2015-03-01
"79",0.113481481481481,2015-04-01
"80",0.364966666666667,2015-05-01
"81",0.462301587301587,2015-06-01
"82",0.369839217296114,2015-07-01
"83",0.395701484895033,2015-08-01
"84",0.305097789115646,2015-09-01
"85",0.202264109347443,2015-10-01
"86",0.0644688644688645,2015-11-01
"87",0.191863075196409,2015-12-01
"88",0.306445807279141,2016-01-01
"89",0.302779304029304,2016-02-01
"90",0.134344989301886,2016-03-01
"91",0.510961538461538,2016-04-01
"92",0.344753934337268,2016-05-01
"93",0.263955026455026,2016-06-01
"94",0.209895833333333,2016-07-01
"95",0.26775641025641,2016-08-01
"96",0.155032051282051,2016-09-01
"97",0.254444444444444,2016-10-01
"98",0.43533950617284,2016-11-01
"99",0.203204365079365,2016-12-01
"100",0.334358974358974,2017-01-01
"101",0.225363247863248,2017-02-01
"102",0.251053850364195,2017-03-01
"103",0.372684729064039,2017-04-01
"104",0.400184729064039,2017-05-01
"105",0.364338731443995,2017-06-01
"106",0.228353174603175,2017-07-01
"107",0.291093350383632,2017-08-01
"108",0.425959842626509,2017-09-01
"109",0.40141975308642,2017-10-01
"110",0.227450738916256,2017-11-01
"111",0.476512252628324,2017-12-01
"112",0.293166666666667,2018-01-01
"113",0.46302380952381,2018-02-01
"114",0.537261904761905,2018-03-01
"115",0.231489898989899,2018-04-01
"116",0.206488618907974,2018-05-01
"117",0.431594827586207,2018-06-01
"118",0.533827160493827,2018-07-01
"119",0.774702380952381,2018-08-01
"120",0.484933333333333,2018-09-01
"121",0.863184523809524,2018-10-01
"122",0.835051937441643,2018-11-01
"123",0.702028218694885,2018-12-01
"124",0.304808201058201,2019-01-01
"125",0.469143772893773,2019-02-01
"126",0.449941284768871,2019-03-01
"127",0.331685521178168,2019-04-01
"128",0.738718307648328,2019-05-01
"129",0.64344387755102,2019-06-01
"130",0.677206486042693,2019-07-01
"131",0.191547619047619,2019-08-01
"132",0.769647108843537,2019-09-01
"133",0.499513295346629,2019-10-01
"134",0.551431510875955,2019-11-01
"135",0.397549603174603,2019-12-01
"136",0.383450569814796,2020-01-01
"137",0.33384667774754,2020-02-01
"138",0.136406693664758,2020-03-01
"139",0.0641574074074074,2020-04-01
"140",0.218363095238095,2020-05-01
"141",0.326759259259259,2020-06-01
"142",0.284409171075838,2020-07-01
"143",0.331405993431856,2020-08-01
"144",0.0865893541324576,2020-09-01
"145",0.35209126984127,2020-10-01
"146",0.281065422672566,2020-11-01
"147",0.271547619047619,2020-12-01
"148",0.275657407407407,2021-01-01
"149",0.197015306122449,2021-02-01
"150",0.348774001536098,2021-03-01
"151",0.587846880131363,2021-04-01
"152",0.397722222222222,2021-05-01
"153",0.187513407888408,2021-06-01
"154",0.320732499208109,2021-07-01
"155",0.394741379310345,2021-08-01
