"","mean_senti","Date"
"1",0.1,2007-04-01
"2",1.1,2007-10-01
"3",-0.15,2007-11-01
"4",0.25,2008-01-01
"5",1.575,2008-02-01
"6",0.725,2008-03-01
"7",0.15,2008-04-01
"8",0.0285714285714286,2008-05-01
"9",0.35,2008-06-01
"10",0.0857142857142857,2008-07-01
"11",0.62,2008-08-01
"12",0.0475,2008-09-01
"13",0.652777777777778,2008-10-01
"14",0.63,2008-11-01
"15",0.225,2008-12-01
"16",0.317857142857143,2009-01-01
"17",0.248214285714286,2009-02-01
"18",0.514649122807018,2009-03-01
"19",0.386666666666667,2009-04-01
"20",0.444933333333333,2009-05-01
"21",0.885681818181818,2009-06-01
"22",0.504900793650794,2009-07-01
"23",0.582685185185185,2009-08-01
"24",0.370258620689655,2009-09-01
"25",0.616904761904762,2009-10-01
"26",0.163179012345679,2009-11-01
"27",0.422152777777778,2009-12-01
"28",0.436585714285714,2010-01-01
"29",0.318647619047619,2010-02-01
"30",0.365454296661193,2010-03-01
"31",0.437672413793103,2010-04-01
"32",0.352027777777778,2010-05-01
"33",0.491588669950739,2010-06-01
"34",0.39901135741653,2010-07-01
"35",0.344105090311987,2010-08-01
"36",0.330814644369545,2010-09-01
"37",0.512934981684982,2010-10-01
"38",0.488482323232323,2010-11-01
"39",0.261194350521274,2010-12-01
"40",0.196166666666667,2011-01-01
"41",0.400638447971781,2011-02-01
"42",0.334524507750314,2011-03-01
"43",0.410587027914614,2011-04-01
"44",0.440859427609428,2011-05-01
"45",0.377873297998298,2011-06-01
"46",0.391468943243137,2011-07-01
"47",0.422944130242517,2011-08-01
"48",0.459569444444444,2011-09-01
"49",0.361573412698413,2011-10-01
"50",0.264596665274297,2011-11-01
"51",0.377827380952381,2011-12-01
"52",0.271038146441372,2012-01-01
"53",0.383580260735433,2012-02-01
"54",0.363416189545222,2012-03-01
"55",0.403666967291967,2012-04-01
"56",0.438299263592195,2012-05-01
"57",0.504467390066074,2012-06-01
"58",0.448882936323638,2012-07-01
"59",0.355904525581945,2012-08-01
"60",0.420677535427535,2012-09-01
"61",0.43278152732949,2012-10-01
"62",0.317133748196248,2012-11-01
"63",0.239047299027138,2012-12-01
"64",0.466508658008658,2013-01-01
"65",0.394985322411793,2013-02-01
"66",0.3538478013395,2013-03-01
"67",0.429318214193214,2013-04-01
"68",0.421376574090047,2013-05-01
"69",0.489758426758427,2013-06-01
"70",0.477352193057838,2013-07-01
"71",0.524235693149355,2013-08-01
"72",0.34083836996337,2013-09-01
"73",0.291377029739099,2013-10-01
"74",0.413973922902494,2013-11-01
"75",0.302340535808278,2013-12-01
