"","sentiment","n","percent"
"1","anger",4,8.7
"2","anticipation",8,17.39
"3","disgust",3,6.52
"4","fear",7,15.22
"5","joy",7,15.22
"6","sadness",1,2.17
"7","surprise",7,15.22
"8","trust",9,19.57
