"","sentiment","n","percent"
"1","anger",1164,8.27
"2","anticipation",2684,19.07
"3","disgust",1047,7.44
"4","fear",1699,12.07
"5","joy",2197,15.61
"6","sadness",1369,9.72
"7","surprise",1260,8.95
"8","trust",2658,18.88
