"","sentiment","n","percent"
"1","anger",1242,14.75
"2","anticipation",641,7.61
"3","disgust",1816,21.56
"4","fear",1621,19.25
"5","joy",461,5.47
"6","sadness",1522,18.07
"7","surprise",470,5.58
"8","trust",649,7.71
