"","mean_senti","Date"
"1",-0.2,2007-01-01
"2",0.35,2007-02-01
"3",0.575,2007-03-01
"4",0.17,2007-04-01
"5",-0.07,2007-05-01
"6",0.42,2007-06-01
"7",-0.085,2007-07-01
"8",-0.1,2007-08-01
"9",-0.265854166666667,2007-09-01
"10",0.15,2007-10-01
"11",0.06,2007-11-01
"12",0.261111111111111,2007-12-01
"13",0.203571428571429,2008-01-01
"14",-0.00416666666666667,2008-02-01
"15",0.555555555555556,2008-03-01
"16",-0.0104166666666667,2008-04-01
"17",0.300490196078431,2008-05-01
"18",0.184126984126984,2008-06-01
"19",0.116984126984127,2008-07-01
"20",0.550490196078431,2008-08-01
"21",0.479603174603175,2008-09-01
"22",0.371111111111111,2008-10-01
"23",0.22594696969697,2008-11-01
"24",0.305066666666667,2008-12-01
"25",0.306805050505051,2009-01-01
"26",0.270286596119929,2009-02-01
"27",0.312750779686264,2009-03-01
"28",0.384558166005534,2009-04-01
"29",0.42849197094809,2009-05-01
"30",0.444184363308976,2009-06-01
"31",0.252226257034132,2009-07-01
"32",0.371527193268742,2009-08-01
"33",0.430010544608859,2009-09-01
"34",0.275023521132392,2009-10-01
"35",0.217914595926989,2009-11-01
"36",0.215236825692854,2009-12-01
"37",0.0728900040063252,2010-01-01
"38",0.114015683382657,2010-02-01
"39",0.118355613261367,2010-03-01
"40",0.289826104993255,2010-04-01
"41",0.106362210308176,2010-05-01
"42",0.243090897161935,2010-06-01
"43",0.168102981723456,2010-07-01
"44",0.120251763526281,2010-08-01
"45",0.143319321660003,2010-09-01
"46",0.232635984524109,2010-10-01
"47",0.0743134500621971,2010-11-01
"48",0.0430594385200426,2010-12-01
"49",0.152966407369836,2011-01-01
"50",0.163228627256529,2011-02-01
"51",0.273918385932646,2011-03-01
"52",0.254132866663961,2011-04-01
"53",0.258204453490964,2011-05-01
"54",0.216126600855324,2011-06-01
"55",0.226078875672076,2011-07-01
"56",0.149522411662245,2011-08-01
"57",0.254351064054633,2011-09-01
"58",0.29038908146903,2011-10-01
"59",0.210145156727241,2011-11-01
"60",0.254143203427235,2011-12-01
"61",0.241743943869068,2012-01-01
"62",0.294746114894579,2012-02-01
"63",0.248972444671937,2012-03-01
"64",0.27005067477104,2012-04-01
"65",0.2387306152485,2012-05-01
"66",0.30643353850943,2012-06-01
"67",0.221736260182511,2012-07-01
"68",0.229870091466877,2012-08-01
"69",0.290368123370815,2012-09-01
"70",0.215130909054453,2012-10-01
"71",0.180524140705787,2012-11-01
"72",0.0963798185350945,2012-12-01
"73",0.163228142833386,2013-01-01
"74",0.227374831608223,2013-02-01
"75",0.257994832146229,2013-03-01
"76",0.287991674487054,2013-04-01
"77",0.276226141230413,2013-05-01
"78",0.294769583528138,2013-06-01
"79",0.321455478132324,2013-07-01
"80",0.287846974104,2013-08-01
"81",0.257351591007762,2013-09-01
"82",0.258519526051434,2013-10-01
"83",0.283980734361261,2013-11-01
"84",0.259403600384248,2013-12-01
"85",0.0594708556060579,2014-01-01
"86",0.0224275236882441,2014-02-01
"87",0.250356712532944,2014-03-01
"88",0.280688322591745,2014-04-01
"89",0.288946891996349,2014-05-01
"90",0.291270416269044,2014-06-01
"91",0.240987757239491,2014-07-01
"92",0.214695319579777,2014-08-01
"93",0.300456716547954,2014-09-01
"94",0.219752224169489,2014-10-01
"95",0.226513838075691,2014-11-01
"96",0.308003889577007,2014-12-01
"97",0.216619409542729,2015-01-01
"98",0.188266359674051,2015-02-01
"99",0.215117755807134,2015-03-01
"100",0.349401671134583,2015-04-01
"101",0.275868173013145,2015-05-01
"102",0.282226032017709,2015-06-01
"103",0.237523055174925,2015-07-01
"104",0.1731957343045,2015-08-01
"105",0.2627165832204,2015-09-01
"106",0.270924188630079,2015-10-01
"107",0.231346027972106,2015-11-01
"108",0.20909934765837,2015-12-01
"109",0.20584184829342,2016-01-01
"110",0.190510789036963,2016-02-01
"111",0.19741411158705,2016-03-01
"112",0.135991456333144,2016-04-01
"113",0.212456468743975,2016-05-01
"114",0.198405738034274,2016-06-01
"115",0.241091582633224,2016-07-01
"116",0.287150845686849,2016-08-01
"117",0.208965694877269,2016-09-01
"118",0.270982667078745,2016-10-01
"119",0.270105047496161,2016-11-01
"120",0.290067581222682,2016-12-01
"121",0.172114536843794,2017-01-01
"122",0.244758827629334,2017-02-01
"123",0.0754072614061076,2017-03-01
"124",0.13731483562385,2017-04-01
"125",0.273556095771278,2017-05-01
"126",0.139802425002881,2017-06-01
"127",0.304722561909129,2017-07-01
"128",0.295743503258151,2017-08-01
"129",0.34037593163677,2017-09-01
"130",0.263181914693574,2017-10-01
"131",0.389619559983845,2017-11-01
"132",0.413709169336363,2017-12-01
"133",0.372430018648043,2018-01-01
"134",0.381336552524843,2018-02-01
"135",0.368706829155279,2018-03-01
"136",0.452738822407979,2018-04-01
"137",0.525100659750988,2018-05-01
"138",0.553351300619002,2018-06-01
"139",0.474734073034568,2018-07-01
"140",0.491088563221195,2018-08-01
"141",0.493561390100526,2018-09-01
"142",0.526634616818838,2018-10-01
"143",0.539096650533649,2018-11-01
"144",0.443233837912412,2018-12-01
"145",0.446693922985368,2019-01-01
"146",0.459186325236271,2019-02-01
"147",0.597003575174419,2019-03-01
"148",0.585408544365909,2019-04-01
"149",0.641167218104662,2019-05-01
"150",0.596050686157756,2019-06-01
"151",0.564231383568059,2019-07-01
"152",0.567573530311117,2019-08-01
"153",0.633216523040276,2019-09-01
"154",0.393840004267034,2019-10-01
"155",0.350064415770491,2019-11-01
"156",0.316361857354157,2019-12-01
"157",0.444177423874758,2020-01-01
"158",0.370879526685869,2020-02-01
"159",0.37627035004055,2020-03-01
"160",0.528636228518447,2020-04-01
"161",0.472140388656983,2020-05-01
"162",0.407188095125842,2020-06-01
"163",0.498008502957327,2020-07-01
"164",0.482869979167032,2020-08-01
"165",0.601998681673338,2020-09-01
"166",0.412369299587167,2020-10-01
"167",0.47633039854361,2020-11-01
"168",0.388597987210345,2020-12-01
"169",0.333061163040302,2021-01-01
"170",0.263603611741363,2021-02-01
"171",0.425821157463331,2021-03-01
"172",0.409364018449798,2021-04-01
"173",0.423799074369756,2021-05-01
"174",0.514489588995968,2021-06-01
"175",0.473461215734541,2021-07-01
"176",0.454653218502596,2021-08-01
