"","sentiment","n","percent"
"1","anger",2336,7.95
"2","anticipation",3491,11.88
"3","disgust",1412,4.81
"4","fear",3890,13.24
"5","joy",10073,34.28
"6","sadness",2266,7.71
"7","surprise",1919,6.53
"8","trust",3995,13.6
