"","sentiment","n","percent"
"1","anger",17047,7.78
"2","anticipation",37877,17.29
"3","disgust",11792,5.38
"4","fear",26684,12.18
"5","joy",34976,15.97
"6","sadness",24325,11.11
"7","surprise",18343,8.37
"8","trust",47978,21.91
