"","sentiment","n","percent"
"1","anger",65,2.74
"2","anticipation",452,19.09
"3","disgust",48,2.03
"4","fear",1081,45.65
"5","joy",256,10.81
"6","sadness",98,4.14
"7","surprise",111,4.69
"8","trust",257,10.85
