"","created_at","mean_senti"
"1",2008-06-29,-0.25
"2",2008-07-02,0.8
"3",2009-04-20,0
"4",2009-05-03,0.9
"5",2009-05-20,0.55
"6",2009-06-07,0
"7",2009-06-11,0
"8",2009-06-14,0
"9",2009-06-23,0.75
"10",2009-06-24,2.35
"11",2009-07-10,0.383333333333333
"12",2009-08-02,1.8
"13",2009-08-06,0
"14",2009-08-07,1.55
"15",2009-08-13,-0.4
"16",2009-08-23,-0.25
"17",2009-08-26,0
"18",2009-08-28,0.25
"19",2009-08-30,1.35
"20",2009-09-27,0.55
"21",2009-10-13,0.5
"22",2009-11-01,0
"23",2009-11-04,-0.25
"24",2009-11-06,-0.25
"25",2009-12-04,0
"26",2009-12-11,0.8
"27",2009-12-18,0.95
"28",2009-12-21,0
"29",2009-12-31,0
"30",2010-01-04,0
"31",2010-01-11,0.4
"32",2010-01-28,0.35
"33",2010-02-06,-0.2
"34",2010-02-15,-2.25
"35",2010-03-06,0
"36",2010-03-08,0.65
"37",2010-03-11,0.375
"38",2010-03-12,1.1
"39",2010-03-23,0.15
"40",2010-03-26,1.35
"41",2010-04-01,0
"42",2010-04-11,0
"43",2010-04-22,0.75
"44",2010-04-23,0.85
"45",2010-05-08,0.25
"46",2010-05-12,-0.15
"47",2010-05-18,0.25
"48",2010-05-22,1.5
"49",2010-05-24,0.35
"50",2010-05-25,0
"51",2010-05-28,0
"52",2010-06-02,0.5
"53",2010-06-04,-1.5
"54",2010-06-13,-0.2
"55",2010-06-14,-0.05
"56",2010-06-15,0.55
"57",2010-06-16,-0.25
"58",2010-06-17,-0.25
"59",2010-06-27,0
"60",2010-06-30,0.75
"61",2010-07-02,0
"62",2010-07-03,-0.25
"63",2010-07-07,1.15
"64",2010-07-11,-0.25
"65",2010-07-12,0
"66",2010-07-21,-0.25
"67",2010-07-23,0
"68",2010-08-01,0
"69",2010-08-05,-0.25
"70",2010-08-18,-0.3
"71",2010-08-20,0.15
"72",2010-08-22,-0.25
"73",2010-08-25,-0.35
"74",2010-08-28,0.15
"75",2010-08-30,-0.25
"76",2010-09-03,0.15
"77",2010-09-09,-0.25
"78",2010-09-12,-0.75
"79",2010-09-18,2.4
"80",2010-09-21,0.15
"81",2010-09-23,-0.75
"82",2010-09-25,0.6
"83",2010-10-02,0.55
"84",2010-10-03,-0.25
"85",2010-10-05,0
"86",2010-10-06,-0.25
"87",2010-10-12,1.15
"88",2010-10-13,0.55
"89",2010-10-18,0
"90",2010-10-29,0.125
"91",2010-11-03,0.6
"92",2010-11-08,0.4
"93",2010-11-09,1.2
"94",2010-11-15,1.45
"95",2010-11-16,-0.25
"96",2010-11-17,-3.4
"97",2010-11-25,-0.2
"98",2010-11-26,0.25
"99",2010-11-28,-1
"100",2010-11-29,0
"101",2010-12-02,0
"102",2010-12-03,2
"103",2010-12-16,0.9
"104",2010-12-21,-0.25
"105",2011-01-03,0
"106",2011-01-04,0
"107",2011-01-06,0
"108",2011-01-09,0.5
"109",2011-01-11,1
"110",2011-01-12,-0.85
"111",2011-01-14,2.1
"112",2011-01-15,0.5
"113",2011-01-18,-0.55
"114",2011-01-20,1.35
"115",2011-01-21,0
"116",2011-01-26,0.75
"117",2011-01-27,-1.5
"118",2011-02-02,0.8
"119",2011-02-04,1.3
"120",2011-02-09,-0.25
"121",2011-02-21,0.65
"122",2011-02-23,0.5
"123",2011-02-28,0.7
"124",2011-03-02,0
"125",2011-03-17,1.1
"126",2011-03-22,-0.125
"127",2011-03-23,0.4
"128",2011-03-24,1.525
"129",2011-03-25,1.025
"130",2011-04-01,1.1
"131",2011-04-03,0
"132",2011-04-06,-0.25
"133",2011-04-07,0.25
"134",2011-04-09,-0.6
"135",2011-04-10,-0.75
"136",2011-04-11,-0.25
"137",2011-04-15,-0.25
"138",2011-04-18,0
"139",2011-04-21,0.4
"140",2011-04-22,0.4
"141",2011-04-27,0.25
"142",2011-04-30,0.35
"143",2011-05-04,1.2
"144",2011-05-05,0.125
"145",2011-05-11,0
"146",2011-05-12,-0.25
"147",2011-05-14,1.2
"148",2011-05-21,1.1
"149",2011-05-23,0.15
"150",2011-05-25,0
"151",2011-05-27,1.45
"152",2011-05-30,-0.25
"153",2011-06-04,0.25
"154",2011-06-08,0.4
"155",2011-06-09,0.775
"156",2011-06-10,1.3
"157",2011-06-14,1
"158",2011-06-17,0
"159",2011-06-20,-0.125
"160",2011-06-24,-0.25
"161",2011-06-26,0.75
"162",2011-06-28,0.4
"163",2011-07-02,-0.25
"164",2011-07-03,1.6
"165",2011-07-05,0.25
"166",2011-07-07,0.5
"167",2011-07-08,-0.25
"168",2011-07-09,0.35
"169",2011-07-11,-0.25
"170",2011-07-15,0
"171",2011-07-16,0.675
"172",2011-07-17,0.53
"173",2011-07-21,0
"174",2011-07-23,0.5
"175",2011-07-27,0.8
"176",2011-07-28,1.35
"177",2011-07-29,-0.25
"178",2011-07-31,0.5
"179",2011-08-02,0
"180",2011-08-03,-0.75
"181",2011-08-05,-0.375
"182",2011-08-06,0.5
"183",2011-08-07,1.4
"184",2011-08-14,0.5
"185",2011-08-16,0.125
"186",2011-08-18,-1.25
"187",2011-08-19,-0.125
"188",2011-08-20,0.275
"189",2011-08-21,0.8
"190",2011-08-22,0.925
"191",2011-08-23,-0.25
"192",2011-08-24,0.025
"193",2011-08-25,0.5
"194",2011-08-31,0.5
"195",2011-09-01,-0.5
"196",2011-09-02,0.4375
"197",2011-09-05,0.0625
"198",2011-09-07,0
"199",2011-09-09,0.5
"200",2011-09-12,-0.25
"201",2011-09-13,0.5
"202",2011-09-15,-0.25
"203",2011-09-20,0
"204",2011-09-26,-0.625
"205",2011-10-02,0.05
"206",2011-10-11,1.75
"207",2011-10-15,0.4
"208",2011-10-17,0.15
"209",2011-10-27,1
"210",2011-10-30,0
"211",2011-11-01,-2.25
"212",2011-11-02,0.3
"213",2011-11-07,-0.25
"214",2011-11-19,-0.625
"215",2011-11-20,0.75
"216",2011-11-22,0.15
"217",2011-11-25,-0.1
"218",2011-11-26,0
"219",2011-11-27,-0.25
"220",2011-11-28,-0.25
"221",2011-12-02,0
"222",2011-12-06,-0.55
"223",2011-12-07,0.5
"224",2011-12-08,-0.25
"225",2011-12-11,-0.75
"226",2011-12-13,0.475
"227",2011-12-14,-0.85
"228",2011-12-16,0
"229",2011-12-18,0.5
"230",2011-12-19,0.4
"231",2011-12-20,-0.25
"232",2011-12-24,-0.6
"233",2011-12-27,0
"234",2012-01-02,0.183333333333333
"235",2012-01-04,0.65
"236",2012-01-05,0.8
"237",2012-01-07,0.375
"238",2012-01-08,0
"239",2012-01-09,0.133333333333333
"240",2012-01-12,0.75
"241",2012-01-14,-0.075
"242",2012-01-20,0.25
"243",2012-01-21,0
"244",2012-02-03,-0.25
"245",2012-02-11,0.1
"246",2012-02-13,-1.75
"247",2012-02-14,0.125
"248",2012-02-17,0
"249",2012-02-18,-0.25
"250",2012-02-19,0
"251",2012-02-20,0.25
"252",2012-02-24,0.25
"253",2012-02-25,1.6
"254",2012-02-26,0.25
"255",2012-02-27,-0.25
"256",2012-02-28,0
"257",2012-03-01,1.08
"258",2012-03-02,0.5
"259",2012-03-08,0.35
"260",2012-03-11,0.875
"261",2012-03-12,0.275
"262",2012-03-13,-0.25
"263",2012-03-16,0.6
"264",2012-03-18,-0.25
"265",2012-03-19,0.55
"266",2012-03-22,0
"267",2012-03-23,0.25
"268",2012-03-24,0.65
"269",2012-03-25,-0.25
"270",2012-03-26,0.25
"271",2012-03-28,0.8
"272",2012-03-29,0
"273",2012-03-30,1.55
"274",2012-04-01,0.35
"275",2012-04-02,0.25
"276",2012-04-05,1.35
"277",2012-04-06,0.6
"278",2012-04-11,0.333333333333333
"279",2012-04-13,0
"280",2012-04-17,0.8
"281",2012-04-20,0.25
"282",2012-04-22,1.55
"283",2012-04-25,-0.25
"284",2012-04-26,-0.316666666666667
"285",2012-04-29,0
"286",2012-04-30,0
"287",2012-05-01,2.65
"288",2012-05-02,-0.25
"289",2012-05-03,0.6
"290",2012-05-04,0.375
"291",2012-05-05,0
"292",2012-05-08,0.4
"293",2012-05-10,-1.05
"294",2012-05-12,-0.25
"295",2012-05-13,-0.25
"296",2012-05-15,-0.25
"297",2012-05-16,0.5
"298",2012-05-18,-0.25
"299",2012-05-19,-0.05
"300",2012-05-20,1.1
"301",2012-05-21,-0.75
"302",2012-05-22,1.05
"303",2012-05-23,0.5
"304",2012-05-24,0.05
"305",2012-05-25,-0.25
"306",2012-05-27,1.05
"307",2012-05-28,0.314285714285714
"308",2012-05-30,-0.75
"309",2012-05-31,0
"310",2012-06-01,0
"311",2012-06-02,0
"312",2012-06-04,0.5
"313",2012-06-06,-0.55
"314",2012-06-07,-0.675
"315",2012-06-09,0.125
"316",2012-06-10,-0.5
"317",2012-06-11,0
"318",2012-06-12,0.55
"319",2012-06-13,1.15
"320",2012-06-14,-1.25
"321",2012-06-16,1.25
"322",2012-06-17,-0.166666666666667
"323",2012-06-20,-0.25
"324",2012-06-21,-0.25
"325",2012-06-25,-0.25
"326",2012-06-26,-0.05
"327",2012-06-27,0.73
"328",2012-06-28,2.25
"329",2012-07-02,0.25
"330",2012-07-03,-0.166666666666667
"331",2012-07-04,-0.025
"332",2012-07-06,-0.25
"333",2012-07-08,0
"334",2012-07-09,-1.875
"335",2012-07-10,0.8
"336",2012-07-11,0
"337",2012-07-13,-0.1125
"338",2012-07-14,0.66
"339",2012-07-15,0.5
"340",2012-07-18,0.275
"341",2012-07-19,0.47
"342",2012-07-20,0.675
"343",2012-07-21,1.35
"344",2012-07-22,0.333333333333333
"345",2012-07-23,0.766666666666667
"346",2012-07-24,0.316666666666667
"347",2012-07-25,0.783333333333333
"348",2012-07-27,0.2
"349",2012-07-28,0.516666666666667
"350",2012-07-29,0.533333333333333
"351",2012-07-31,0
"352",2012-08-05,0.683333333333333
"353",2012-08-06,0.5
"354",2012-08-07,0.25
"355",2012-08-08,0.564285714285714
"356",2012-08-10,0
"357",2012-08-11,0.025
"358",2012-08-12,-0.25
"359",2012-08-13,0.05
"360",2012-08-14,0.983333333333333
"361",2012-08-16,0.625
"362",2012-08-17,0.05
"363",2012-08-18,0
"364",2012-08-19,0.375
"365",2012-08-20,0.275
"366",2012-08-21,0.75
"367",2012-08-22,1.05
"368",2012-08-26,-0.25
"369",2012-08-27,0
"370",2012-08-28,-0.15
"371",2012-08-29,0.5
"372",2012-09-01,1.0125
"373",2012-09-02,0
"374",2012-09-03,0
"375",2012-09-04,-0.125
"376",2012-09-05,-0.375
"377",2012-09-07,0.15
"378",2012-09-08,1.25
"379",2012-09-09,0.475
"380",2012-09-10,-0.225
"381",2012-09-12,0.675
"382",2012-09-14,0.25
"383",2012-09-15,0.233333333333333
"384",2012-09-16,-0.25
"385",2012-09-17,0
"386",2012-09-18,0
"387",2012-09-20,0.325
"388",2012-09-24,0.45
"389",2012-09-26,0
"390",2012-09-27,-0.0833333333333333
"391",2012-09-28,0.433333333333333
"392",2012-10-01,-0.45
"393",2012-10-05,0.75
"394",2012-10-06,-0.1875
"395",2012-10-07,1.9
"396",2012-10-08,0.7625
"397",2012-10-09,0.65
"398",2012-10-10,0.525
"399",2012-10-11,-0.125
"400",2012-10-12,0.075
"401",2012-10-13,-0.166666666666667
"402",2012-10-18,0
"403",2012-10-20,-0.125
"404",2012-10-22,0.5
"405",2012-10-23,0.025
"406",2012-10-25,0
"407",2012-10-26,-0.25
"408",2012-10-28,0.2
"409",2012-10-29,0.5
"410",2012-10-30,0
"411",2012-11-01,0.175
"412",2012-11-05,1.35
"413",2012-11-06,-0.0833333333333333
"414",2012-11-07,-0.25
"415",2012-11-08,0
"416",2012-11-11,-0.25
"417",2012-11-12,0.05
"418",2012-11-15,-0.25
"419",2012-11-16,0.416666666666667
"420",2012-11-17,0.55
"421",2012-11-19,-0.375
"422",2012-11-20,0.433333333333333
"423",2012-11-24,0.866666666666667
"424",2012-11-28,1
"425",2012-11-30,0
"426",2012-12-04,0.3
"427",2012-12-07,0
"428",2012-12-10,0.5
"429",2012-12-11,0
"430",2012-12-16,-0.375
"431",2012-12-17,0
"432",2012-12-19,0
"433",2012-12-20,0
"434",2012-12-23,-0.25
"435",2012-12-27,1.65
"436",2012-12-28,1.65
"437",2012-12-29,-0.25
"438",2013-01-02,0.275
"439",2013-01-03,-0.25
"440",2013-01-06,-0.5
"441",2013-01-07,-0.25
"442",2013-01-09,-0.5
"443",2013-01-10,-0.825
"444",2013-01-12,0.75
"445",2013-01-17,-0.4
"446",2013-01-19,-0.625
"447",2013-01-22,0.25
"448",2013-01-23,-0.25
"449",2013-01-24,-0.25
"450",2013-01-26,-0.1
"451",2013-01-27,0.35
"452",2013-01-28,-0.25
"453",2013-01-30,0.9
"454",2013-01-31,-0.25
"455",2013-02-01,0.25
"456",2013-02-02,0.2
"457",2013-02-09,-0.25
"458",2013-02-10,-1.45
"459",2013-02-13,-0.1
"460",2013-02-14,0.25
"461",2013-02-15,0.25
"462",2013-02-17,-0.2
"463",2013-02-19,1.025
"464",2013-02-20,0.775
"465",2013-02-22,-0.3375
"466",2013-02-25,0
"467",2013-02-26,0.85
"468",2013-02-27,0.55
"469",2013-03-03,0
"470",2013-03-05,0
"471",2013-03-09,-0.85
"472",2013-03-11,-0.65
"473",2013-03-12,-0.5
"474",2013-03-13,-0.75
"475",2013-03-16,0.95
"476",2013-03-19,-2.6
"477",2013-03-20,0
"478",2013-03-23,0
"479",2013-03-24,-0.25
"480",2013-03-25,0.75
"481",2013-03-27,0.15
"482",2013-03-30,0.625
"483",2013-03-31,-0.5
"484",2013-04-03,0.8
"485",2013-04-06,-0.283333333333333
"486",2013-04-08,0
"487",2013-04-09,0.275
"488",2013-04-10,0
"489",2013-04-11,0.35
"490",2013-04-12,-0.25
"491",2013-04-13,0.7
"492",2013-04-14,-0.25
"493",2013-04-15,-0.25
"494",2013-04-16,-0.775
"495",2013-04-20,0
"496",2013-04-21,0.15
"497",2013-04-22,0
"498",2013-04-23,3.1
"499",2013-04-25,0.25
"500",2013-04-26,-0.25
"501",2013-04-27,0.4
"502",2013-04-29,0.125
"503",2013-05-01,0.675
"504",2013-05-02,0.45
"505",2013-05-06,-0.25
"506",2013-05-08,0
