"","sentiment","n","percent"
"1","anger",3784,8.74
"2","anticipation",6910,15.97
"3","disgust",2075,4.79
"4","fear",6859,15.85
"5","joy",6702,15.49
"6","sadness",5156,11.91
"7","surprise",3594,8.3
"8","trust",8198,18.94
