"","created_at","mean_senti"
"1",2009-07-28,0.1
"2",2010-04-13,0.8
"3",2011-06-26,-0.25
"4",2011-07-16,0.8
"5",2011-09-29,-0.75
"6",2012-04-07,0
"7",2012-04-26,0.8
"8",2012-06-14,0.5
"9",2012-11-01,0.1
"10",2012-11-09,0
"11",2012-11-14,0.1
"12",2012-12-11,0.1
"13",2012-12-13,0.1
"14",2013-01-02,-0.5
"15",2013-01-14,0.1
"16",2013-01-20,0.1
"17",2013-08-30,-1
"18",2013-11-24,0.35
"19",2013-12-01,1.1
"20",2015-03-18,0.5
"21",2015-09-29,1.1
"22",2015-10-04,0
"23",2015-10-05,0.783333333333333
"24",2015-10-06,0.75
"25",2015-11-02,0.5
"26",2015-11-04,0
"27",2015-11-24,0
"28",2016-08-18,0
"29",2016-09-13,0.75
"30",2017-01-03,1.3
"31",2017-03-10,0
"32",2017-03-25,0
"33",2017-11-02,1.6
"34",2018-01-16,-0.05
"35",2018-02-20,-0.9
"36",2018-03-12,0
"37",2018-07-31,1.45
"38",2018-12-19,1.3
"39",2019-01-05,1.3
"40",2019-03-24,-0.05
"41",2019-03-28,-0.15
"42",2019-03-29,0.4
"43",2019-04-14,0.625
"44",2019-04-26,4.35
"45",2019-06-15,1.7
"46",2019-08-21,0.2
"47",2019-09-07,-0.6
"48",2019-10-18,1.15
"49",2019-11-14,-0.25
"50",2020-04-02,2.1
"51",2020-04-26,0.6
"52",2020-06-08,3
"53",2020-06-09,1.85
"54",2020-06-11,0.6
"55",2020-06-22,1.75
"56",2020-08-21,1.65
"57",2020-09-10,0.5
"58",2020-10-05,0
"59",2020-10-22,0.0875
"60",2020-11-23,0
"61",2021-02-07,0.75
"62",2021-03-18,1
"63",2021-04-04,0.75
"64",2021-05-01,0.6
"65",2021-06-04,0
"66",2021-06-08,0.85
"67",2021-06-10,2.5
