"","sentiment","n","percent"
"1","anger",2467,8.19
"2","anticipation",5342,17.73
"3","disgust",2000,6.64
"4","fear",4432,14.71
"5","joy",5031,16.7
"6","sadness",3007,9.98
"7","surprise",2425,8.05
"8","trust",5424,18
