"","sentiment","n","percent"
"1","anger",2775,5.52
"2","anticipation",20012,39.8
"3","disgust",1592,3.17
"4","fear",4427,8.8
"5","joy",5856,11.65
"6","sadness",4015,7.98
"7","surprise",3362,6.69
"8","trust",8248,16.4
