"","created_at","mean_senti"
"1",2010-06-28,0.4
"2",2010-06-29,0.4
"3",2010-09-07,0.4
"4",2012-03-18,1.15
"5",2012-05-01,0.4
"6",2012-08-11,0.9
"7",2013-06-27,0.4
"8",2014-07-03,0.4
"9",2016-02-26,0.5
"10",2016-06-24,0.4
"11",2017-05-31,1.15
"12",2017-07-08,0.8
"13",2018-01-06,0.4
"14",2018-04-30,0.5
"15",2018-06-04,0.9
"16",2018-07-27,0.9
"17",2019-01-28,0.75
"18",2019-07-08,1.6
"19",2019-09-02,0.3
"20",2019-09-18,3.2
"21",2019-12-11,1.4
"22",2020-04-12,-0.1
"23",2020-09-23,0.9
"24",2020-11-15,-0.6
"25",2020-12-14,1.65
"26",2021-04-20,1.5
"27",2021-05-01,2.45
"28",2021-05-23,2.2
