"","sentiment","n","percent"
"1","anger",32,5.23
"2","anticipation",119,19.44
"3","disgust",27,4.41
"4","fear",47,7.68
"5","joy",131,21.41
"6","sadness",49,8.01
"7","surprise",66,10.78
"8","trust",141,23.04
