"","sentiment","n","percent"
"1","anger",4,17.39
"2","anticipation",4,17.39
"3","disgust",1,4.35
"4","fear",3,13.04
"5","joy",4,17.39
"6","sadness",1,4.35
"7","surprise",2,8.7
"8","trust",4,17.39
