"","created_at","mean_senti"
"1",2011-02-16,-0.875
"2",2011-03-15,0
"3",2011-04-11,0
"4",2011-04-17,-0.75
"5",2011-09-24,0
"6",2011-11-26,-0.25
"7",2012-03-01,0
"8",2012-04-28,0.6
"9",2012-05-09,-0.5
"10",2012-06-14,-0.2
"11",2012-07-01,0.8
"12",2012-11-04,0
"13",2013-01-19,2.4
"14",2013-03-30,-0.75
"15",2013-08-08,0.75
"16",2013-10-23,0
"17",2013-10-29,0.5
"18",2014-06-01,1.3
"19",2014-06-12,0
"20",2014-08-04,1.15
"21",2014-11-07,0
"22",2014-11-08,0
"23",2015-03-13,-0.25
"24",2015-04-22,-0.340909090909091
"25",2015-04-23,0.4
"26",2015-08-09,0.6
"27",2016-04-19,-0.5
"28",2016-06-05,0
"29",2016-09-11,0
"30",2016-09-15,1.55
"31",2016-11-05,1.3
"32",2016-11-16,0
"33",2017-03-03,0
"34",2017-03-06,-0.75
"35",2017-06-05,0
"36",2017-07-04,0
"37",2018-03-01,2
"38",2018-04-09,2.9
"39",2018-05-04,0.4
"40",2018-07-17,1.55
"41",2018-08-09,0
"42",2018-08-14,1.3
"43",2018-10-29,0.8
"44",2019-03-06,0
"45",2019-07-20,0.6
"46",2020-02-04,0.75
"47",2020-02-09,0.166666666666667
"48",2020-02-10,-0.75
"49",2020-02-23,2.075
"50",2020-03-02,-0.1
"51",2020-03-14,0.6
"52",2020-04-24,0.75
"53",2020-04-25,2.4
"54",2020-06-11,0
"55",2020-11-02,2.5
"56",2021-02-28,0.4
"57",2021-03-24,0
"58",2021-04-08,0.5
