"","mean_senti","Date"
"1",-1.75,2009-07-01
"2",-1,2010-02-01
"3",-2.5,2011-07-01
"4",-1,2011-08-01
"5",-0.25,2012-09-01
"6",0.75,2012-10-01
"7",0,2012-11-01
"8",0.75,2013-01-01
"9",0,2013-02-01
"10",0,2013-09-01
"11",0.6,2014-01-01
"12",-1,2014-02-01
"13",0.416666666666667,2014-04-01
"14",0,2014-07-01
"15",0,2014-09-01
"16",0,2014-10-01
"17",0.5,2014-12-01
"18",0,2015-01-01
"19",-0.175,2015-04-01
"20",0.125,2015-08-01
"21",0.25,2015-09-01
"22",-0.75,2016-04-01
"23",0.1,2016-07-01
"24",0.5,2016-08-01
"25",-0.375,2016-11-01
"26",0,2016-12-01
"27",0,2017-03-01
"28",0,2017-04-01
"29",-0.283333333333333,2017-05-01
"30",0,2017-09-01
"31",0.6,2017-11-01
"32",-0.75,2018-03-01
"33",-0.25,2018-04-01
"34",-0.2,2018-05-01
"35",-1.6,2018-09-01
"36",-0.816666666666667,2018-10-01
"37",1.7,2018-11-01
"38",-1.05,2019-05-01
"39",-0.35,2019-09-01
"40",0,2020-01-01
"41",-0.9,2020-02-01
"42",0.8,2020-04-01
"43",-0.575,2020-06-01
"44",0.6,2020-07-01
"45",0,2020-08-01
"46",-0.25,2021-05-01
