"","sentiment","n","percent"
"1","anger",16,10.19
"2","anticipation",37,23.57
"3","disgust",4,2.55
"4","fear",16,10.19
"5","joy",33,21.02
"6","sadness",7,4.46
"7","surprise",13,8.28
"8","trust",31,19.75
