"","mean_senti","Date"
"1",0,2009-06-01
"2",0.0666666666666667,2009-07-01
"3",0,2009-08-01
"4",0.125,2009-11-01
"5",0,2010-05-01
"6",0,2010-06-01
"7",0.75,2010-07-01
"8",0.5,2010-12-01
"9",0.3,2011-03-01
"10",0.0833333333333333,2011-05-01
"11",0.2,2011-06-01
"12",0,2011-08-01
"13",0.85,2011-09-01
"14",-0.8,2012-02-01
"15",0.1,2012-04-01
"16",0.495,2012-05-01
"17",0.794444444444444,2012-06-01
"18",0.3625,2012-07-01
"19",0.25,2012-10-01
"20",0.0416666666666667,2012-11-01
"21",0.0154761904761905,2012-12-01
"22",0,2013-01-01
"23",0.175,2013-03-01
"24",0,2013-05-01
"25",-0.25,2013-07-01
"26",1,2013-09-01
"27",0,2013-12-01
"28",-1.15,2014-02-01
"29",0,2014-08-01
"30",0,2014-09-01
"31",0.8,2014-11-01
"32",-0.25,2014-12-01
"33",1.46666666666667,2015-04-01
"34",0.375,2015-08-01
"35",0.8,2015-09-01
"36",1.7,2015-11-01
"37",0,2015-12-01
"38",-0.25,2016-06-01
"39",0.0416666666666667,2016-09-01
"40",0.9,2017-03-01
"41",0.75,2017-04-01
"42",0,2017-05-01
"43",0.5,2017-06-01
"44",-0.75,2017-07-01
"45",-0.65,2018-03-01
"46",0.6,2018-04-01
"47",2.2625,2018-05-01
"48",0.5,2018-06-01
"49",0,2018-07-01
"50",-0.25,2018-08-01
"51",1.55,2018-09-01
"52",0.63,2018-10-01
"53",0.375,2018-11-01
"54",0.625,2019-03-01
"55",0,2019-04-01
"56",0,2019-05-01
"57",0,2019-08-01
"58",0.625,2019-09-01
"59",0,2019-10-01
"60",-0.25,2019-11-01
"61",0,2020-01-01
"62",-0.05,2020-02-01
"63",5.25,2020-03-01
"64",0,2020-04-01
"65",0.35,2020-05-01
"66",-0.2,2020-10-01
"67",0,2020-11-01
"68",0,2020-12-01
"69",0.8,2021-05-01
"70",2.85,2021-06-01
"71",0,2021-08-01
