"","sentiment","n","percent"
"1","anger",1,7.14
"2","anticipation",4,28.57
"3","disgust",2,14.29
"4","fear",1,7.14
"5","joy",2,14.29
"6","sadness",1,7.14
"7","surprise",1,7.14
"8","trust",2,14.29
