"","sentiment","n","percent"
"1","anger",90,7.9
"2","anticipation",206,18.09
"3","disgust",60,5.27
"4","fear",146,12.82
"5","joy",180,15.8
"6","sadness",100,8.78
"7","surprise",79,6.94
"8","trust",278,24.41
