"","sentiment","n","percent"
"1","anger",3133,5.16
"2","anticipation",10062,16.59
"3","disgust",5590,9.21
"4","fear",18868,31.1
"5","joy",5451,8.99
"6","sadness",7238,11.93
"7","surprise",2938,4.84
"8","trust",7385,12.17
