"","sentiment","n","percent"
"1","anger",254,9.37
"2","anticipation",523,19.29
"3","disgust",158,5.83
"4","fear",285,10.51
"5","joy",456,16.82
"6","sadness",232,8.56
"7","surprise",216,7.97
"8","trust",587,21.65
