"","sentiment","n","percent"
"1","anger",2,5.13
"2","anticipation",7,17.95
"3","disgust",8,20.51
"4","fear",1,2.56
"5","joy",7,17.95
"6","sadness",2,5.13
"7","surprise",4,10.26
"8","trust",8,20.51
