"","sentiment","n","percent"
"1","anger",1,3.85
"2","anticipation",11,42.31
"3","disgust",1,3.85
"4","fear",1,3.85
"5","joy",4,15.38
"6","sadness",2,7.69
"7","surprise",1,3.85
"8","trust",5,19.23
