"","sentiment","n","percent"
"1","anger",1138,7.24
"2","anticipation",3101,19.73
"3","disgust",833,5.3
"4","fear",1618,10.3
"5","joy",2835,18.04
"6","sadness",1373,8.74
"7","surprise",1301,8.28
"8","trust",3516,22.37
