"","mean_senti","Date"
"1",0.775,2010-02-01
"2",-1,2011-02-01
"3",0,2011-03-01
"4",-0.75,2011-07-01
"5",0,2011-08-01
"6",0,2011-09-01
"7",1.95,2012-05-01
"8",0.425,2012-08-01
"9",-0.229166666666667,2012-09-01
"10",0,2013-02-01
"11",0,2013-03-01
"12",0.633333333333333,2013-04-01
"13",0.3,2013-05-01
"14",-0.125,2013-07-01
"15",0.777777777777778,2013-08-01
"16",0.3,2013-09-01
"17",1.35,2013-11-01
"18",0,2014-02-01
"19",0.8,2014-04-01
"20",0.125,2014-05-01
"21",0.375,2014-06-01
"22",1.05,2014-07-01
"23",0,2014-08-01
"24",0,2014-11-01
"25",0,2014-12-01
"26",0.4,2015-01-01
"27",0,2015-03-01
"28",2.5,2015-04-01
"29",0.25,2015-05-01
"30",0.3,2015-07-01
"31",-0.2,2015-08-01
"32",0.5,2015-09-01
"33",0.575,2015-11-01
"34",0.25,2016-03-01
"35",0,2016-04-01
"36",0,2016-05-01
"37",0.1,2016-06-01
"38",0,2016-07-01
"39",-0.120833333333333,2016-08-01
"40",0,2016-09-01
"41",-0.25,2016-10-01
"42",0.35,2016-11-01
"43",0.283333333333333,2016-12-01
"44",0,2017-01-01
"45",-0.1625,2017-02-01
"46",0.125,2017-03-01
"47",0,2017-04-01
"48",-0.5,2017-05-01
"49",-0.4,2017-06-01
"50",0,2017-07-01
"51",0.075,2017-08-01
"52",0.366666666666667,2017-10-01
"53",0.34,2017-11-01
"54",1.25,2017-12-01
"55",-0.1,2018-01-01
"56",0.025,2018-02-01
"57",0,2018-03-01
"58",0.5,2018-04-01
"59",0.125,2018-05-01
"60",0.572222222222222,2018-06-01
"61",1.1,2018-07-01
"62",0.55,2018-08-01
"63",1.1,2018-09-01
"64",0.9,2018-10-01
"65",0.166666666666667,2018-11-01
"66",0.26,2019-01-01
"67",0.15,2019-03-01
"68",0.425,2019-04-01
"69",0.125,2019-06-01
"70",0,2019-07-01
"71",0.366666666666667,2019-08-01
"72",0.9,2019-10-01
"73",0.6,2019-11-01
"74",-0.25,2020-01-01
"75",-0.1,2020-02-01
"76",0.1375,2020-03-01
"77",0,2020-04-01
"78",1.125,2020-05-01
"79",1.05,2020-06-01
"80",0.3,2020-07-01
"81",0.65625,2020-08-01
"82",0,2020-09-01
"83",0,2020-10-01
"84",0.625,2020-11-01
"85",0.675,2020-12-01
"86",-0.05,2021-02-01
"87",0.08,2021-03-01
"88",-0.25,2021-04-01
"89",0.5375,2021-05-01
"90",0.685714285714286,2021-06-01
"91",0,2021-07-01
"92",1.1,2021-08-01
