"","sentiment","n","percent"
"1","anger",467,9.73
"2","anticipation",830,17.3
"3","disgust",359,7.48
"4","fear",587,12.23
"5","joy",710,14.79
"6","sadness",440,9.17
"7","surprise",345,7.19
"8","trust",1061,22.11
