"","mean_senti","Date"
"1",0,2011-08-01
"2",1.75,2012-11-01
"3",0,2013-11-01
"4",0.7,2013-12-01
"5",0.5,2014-01-01
"6",0,2014-04-01
"7",0,2014-05-01
"8",0,2014-06-01
"9",0,2014-07-01
"10",0,2014-08-01
"11",0,2014-09-01
"12",-0.916666666666667,2014-10-01
"13",0.5,2015-01-01
"14",-0.1,2015-02-01
"15",0,2015-04-01
"16",1.35,2016-06-01
"17",0,2016-10-01
"18",1,2017-01-01
"19",0,2017-03-01
"20",0,2017-10-01
"21",0.8,2017-12-01
"22",0,2018-04-01
"23",0,2019-05-01
"24",0,2019-09-01
"25",-0.25,2019-11-01
"26",0,2020-01-01
"27",0.7,2020-03-01
"28",0.8,2020-04-01
"29",0.8,2020-06-01
"30",0,2020-07-01
"31",1.75,2021-01-01
"32",0.25,2021-02-01
"33",0.75,2021-03-01
"34",0.25,2021-04-01
"35",1,2021-05-01
"36",0.8,2021-06-01
"37",2.1,2021-07-01
