"","sentiment","n","percent"
"1","anger",1,3.45
"2","anticipation",2,6.9
"3","disgust",1,3.45
"4","fear",4,13.79
"5","joy",7,24.14
"6","surprise",2,6.9
"7","trust",12,41.38
