"","created_at","mean_senti"
"1",2010-11-30,-0.9
"2",2012-05-01,-0.25
"3",2012-05-02,-0.25
"4",2012-06-11,-0.375
"5",2012-06-12,-0.333333333333333
"6",2012-06-13,-0.25
"7",2012-11-24,-0.25
"8",2012-11-26,-0.5
"9",2012-12-20,-0.5
"10",2012-12-24,-0.71
"11",2013-01-23,0
"12",2013-01-28,-0.75
"13",2013-02-13,-1
"14",2013-10-07,-1.5
"15",2013-10-28,0
"16",2013-12-24,-0.383333333333333
"17",2014-01-04,-0.25
"18",2014-01-05,-0.25
"19",2014-01-29,-0.5
"20",2014-01-30,-0.5
"21",2014-02-05,-0.65
"22",2014-02-07,-0.6125
"23",2014-02-08,0.625
"24",2014-02-13,-0.5
"25",2014-11-23,0.15
"26",2015-01-03,-0.25
"27",2015-05-23,0.8
"28",2015-08-26,-0.475
"29",2015-10-05,-0.25
"30",2015-10-06,-0.25
"31",2015-10-07,-0.297727272727273
"32",2015-10-27,-0.25
"33",2015-10-28,-0.290384615384615
"34",2015-11-04,0
"35",2016-01-03,-0.25
"36",2016-01-04,-0.25
"37",2016-01-05,-0.5125
"38",2016-01-07,-0.25
"39",2016-01-08,-0.25
"40",2016-01-09,-0.25
"41",2016-01-10,-0.25
"42",2016-01-11,-0.25
"43",2016-01-12,-0.5125
"44",2016-02-07,-0.25
"45",2016-02-08,-0.25
"46",2016-03-08,-0.25
"47",2016-03-09,-0.425
"48",2016-03-27,-0.25
"49",2016-03-28,-0.25
"50",2016-03-29,-0.483333333333333
"51",2016-04-19,0
"52",2016-09-15,1.05
"53",2016-09-16,-0.35
"54",2017-01-29,-0.25
"55",2017-01-30,-0.25
"56",2017-07-11,-0.25
"57",2017-07-12,0
"58",2017-08-09,-0.25
"59",2017-08-10,0
"60",2017-12-10,0.6
"61",2017-12-13,-0.25
"62",2017-12-14,0
"63",2017-12-26,-0.25
"64",2017-12-27,0
"65",2018-01-18,0
"66",2018-02-08,0
"67",2018-03-09,-0.25
"68",2018-03-10,0
"69",2018-03-30,-0.25
"70",2018-03-31,0
"71",2018-04-02,-0.166666666666667
"72",2018-05-29,-0.25
"73",2018-05-30,0
"74",2018-07-19,-2.15
"75",2018-11-28,1.3
"76",2019-02-04,-0.166666666666667
"77",2019-03-05,-0.25
"78",2019-03-06,0
"79",2019-06-10,-0.25
"80",2019-06-11,0
"81",2019-06-24,-0.25
"82",2019-06-25,0
"83",2019-10-02,1.6
"84",2019-11-27,-0.5
"85",2019-12-18,-0.25
"86",2019-12-19,-0.25
"87",2019-12-20,-0.25
"88",2019-12-21,-0.25
"89",2019-12-22,-0.125
"90",2020-01-14,-0.25
"91",2020-01-15,0
"92",2020-01-16,-0.25
"93",2020-01-17,0
"94",2020-02-12,-0.25
"95",2020-02-13,0
"96",2020-02-14,-0.25
"97",2020-02-15,-0.25
"98",2020-02-16,-0.25
"99",2020-02-17,0
"100",2020-02-28,-0.25
"101",2020-02-29,-0.125
"102",2020-03-05,-0.25
"103",2020-03-06,0
"104",2020-08-27,-0.25
"105",2020-08-28,-0.25
"106",2020-08-29,0
"107",2020-10-03,-0.25
"108",2020-10-04,-0.25
"109",2020-10-05,0
"110",2020-10-23,0.9
"111",2020-10-24,-0.25
"112",2020-10-25,-0.233333333333333
"113",2020-10-27,2.95
"114",2020-12-03,-0.25
"115",2020-12-04,0
"116",2020-12-27,-0.125
"117",2021-01-14,-0.25
"118",2021-01-15,-0.125
"119",2021-01-28,-0.25
"120",2021-01-29,-0.25
"121",2021-01-30,-0.25
"122",2021-01-31,-0.125
"123",2021-06-18,-0.25
"124",2021-06-19,0
"125",2021-07-06,0
