"","mean_senti","Date"
"1",-0.25,2009-07-01
"2",-0.115625,2011-04-01
"3",0.34375,2011-05-01
"4",0.2,2011-08-01
"5",0.117083333333333,2011-09-01
"6",0.4,2011-10-01
"7",-0.75,2011-11-01
"8",-0.25,2011-12-01
"9",0.308333333333333,2012-01-01
"10",-0.0625,2012-02-01
"11",0.295,2012-03-01
"12",0.05,2012-04-01
"13",0.0791666666666667,2012-05-01
"14",0,2012-06-01
"15",-0.0104166666666667,2012-08-01
"16",-0.0833333333333333,2012-09-01
"17",0,2012-12-01
"18",0,2013-01-01
"19",0.25,2013-03-01
"20",-0.025,2013-04-01
"21",0.355555555555556,2013-05-01
"22",0.15,2013-06-01
"23",0,2013-07-01
"24",0.183333333333333,2013-08-01
"25",0.291666666666667,2013-09-01
"26",-0.5,2013-10-01
"27",-1,2013-11-01
"28",0,2013-12-01
"29",-0.21,2014-01-01
"30",0.133333333333333,2014-02-01
"31",0,2014-03-01
"32",0,2014-04-01
"33",0.142857142857143,2014-05-01
"34",0.85,2014-06-01
"35",0.15,2014-07-01
"36",0.253645833333333,2014-08-01
"37",0.0564102564102564,2014-09-01
"38",0,2014-10-01
"39",-0.09375,2014-11-01
"40",-0.25,2014-12-01
"41",0.35,2015-01-01
"42",-0.112037037037037,2015-02-01
"43",0.2625,2015-03-01
"44",0.1,2015-04-01
"45",0.485714285714286,2015-05-01
"46",0,2015-06-01
"47",0.071875,2015-07-01
"48",0.0978937728937729,2015-08-01
"49",-0.0104166666666667,2015-09-01
"50",0.005,2015-10-01
"51",-0.0333333333333333,2015-11-01
"52",-0.0305555555555556,2015-12-01
"53",0.0875,2016-01-01
"54",0.125,2016-02-01
"55",0.16,2016-03-01
"56",0.42,2016-04-01
"57",0.6875,2016-05-01
"58",0,2016-06-01
"59",0,2016-07-01
"60",0,2016-08-01
"61",-0.4,2016-10-01
"62",0,2016-11-01
"63",0,2016-12-01
"64",0.95,2017-01-01
"65",-0.0416666666666667,2017-02-01
"66",-0.75,2017-03-01
"67",-0.25,2017-04-01
"68",0,2017-05-01
"69",0,2017-07-01
"70",0,2017-08-01
"71",0.159375,2017-09-01
"72",0,2017-11-01
"73",-0.25,2017-12-01
"74",-0.0833333333333333,2018-01-01
"75",0.505555555555556,2018-04-01
"76",0.3,2018-05-01
"77",-0.75,2018-06-01
"78",0.55,2018-07-01
"79",0.03125,2018-08-01
"80",0.3,2018-09-01
"81",0,2018-10-01
"82",0.5,2018-11-01
"83",-0.6,2018-12-01
"84",-0.75,2019-01-01
"85",0,2019-02-01
"86",0.125,2019-03-01
"87",0.7078125,2019-04-01
"88",0.420663265306122,2019-05-01
"89",0.75,2019-07-01
"90",0.95,2019-08-01
"91",0.925,2019-09-01
"92",-0.0375,2019-10-01
"93",-0.075,2019-11-01
"94",0.5,2019-12-01
"95",0,2020-03-01
"96",0.266666666666667,2020-04-01
"97",0.308333333333333,2020-05-01
"98",1.01666666666667,2020-06-01
"99",0.5625,2020-07-01
"100",0.145,2020-08-01
"101",-0.125,2020-09-01
"102",0.0166666666666667,2020-10-01
"103",0,2020-11-01
"104",0,2020-12-01
"105",0.215625,2021-01-01
"106",1,2021-02-01
"107",0.3,2021-03-01
"108",0.384375,2021-04-01
"109",0.144444444444444,2021-05-01
"110",0,2021-06-01
"111",0.375,2021-07-01
"112",0.25875,2021-08-01
