"","sentiment","n","percent"
"1","anger",26,4.91
"2","anticipation",91,17.2
"3","disgust",26,4.91
"4","fear",41,7.75
"5","joy",105,19.85
"6","sadness",64,12.1
"7","surprise",56,10.59
"8","trust",120,22.68
