"","sentiment","n","percent"
"1","anger",58,7.06
"2","anticipation",194,23.6
"3","disgust",26,3.16
"4","fear",90,10.95
"5","joy",181,22.02
"6","sadness",59,7.18
"7","surprise",74,9
"8","trust",140,17.03
