"","mean_senti","Date"
"1",0.675,2009-08-01
"2",0,2009-09-01
"3",0,2009-12-01
"4",0.5,2010-04-01
"5",0,2010-05-01
"6",0.6,2010-06-01
"7",0.4,2010-07-01
"8",0.375,2010-08-01
"9",0,2011-01-01
"10",0,2011-04-01
"11",0,2011-06-01
"12",0.166666666666667,2011-07-01
"13",0.27,2011-08-01
"14",0.00357142857142857,2011-09-01
"15",0.09375,2011-10-01
"16",-0.5,2011-12-01
"17",0.5,2012-01-01
"18",-0.242857142857143,2012-03-01
"19",0.6375,2012-04-01
"20",0.141666666666667,2012-05-01
"21",0.16875,2012-06-01
"22",0.5625,2012-07-01
"23",0.44375,2012-08-01
"24",0.15,2012-09-01
"25",0,2012-10-01
"26",0.125,2012-12-01
"27",0.125,2013-01-01
"28",0.6,2013-02-01
"29",0.333333333333333,2013-03-01
"30",0.5,2013-04-01
"31",-0.05,2013-05-01
"32",0.525,2013-06-01
"33",-0.125,2013-07-01
"34",1.08,2013-08-01
"35",1.3,2013-09-01
"36",0.170833333333333,2013-10-01
"37",0,2013-11-01
"38",1.2,2013-12-01
"39",1.525,2014-02-01
"40",0.625,2014-03-01
"41",-0.08125,2014-04-01
"42",0.358333333333333,2014-05-01
"43",0.225,2014-06-01
"44",0.05,2014-07-01
"45",0.775,2014-08-01
"46",0.733333333333333,2014-09-01
"47",0,2014-10-01
"48",0.666666666666667,2014-11-01
"49",0.291666666666667,2014-12-01
"50",-0.375,2015-01-01
"51",0,2015-03-01
"52",0,2015-04-01
"53",0.375,2015-05-01
"54",0.25,2015-06-01
"55",0.575,2015-07-01
"56",0.525,2015-08-01
"57",-0.375,2015-09-01
"58",0.4,2015-10-01
"59",0.86875,2015-11-01
"60",0.5,2016-01-01
"61",0.1875,2016-02-01
"62",0.25,2016-03-01
"63",0.38125,2016-04-01
"64",0.25,2016-05-01
"65",0.433333333333333,2016-06-01
"66",0.25,2016-07-01
"67",-0.185,2016-08-01
"68",0.875,2016-09-01
"69",0.55,2016-10-01
"70",0.166666666666667,2016-11-01
"71",0,2017-01-01
"72",0.379166666666667,2017-03-01
"73",0.325,2017-04-01
"74",0.59375,2017-05-01
"75",0.225,2017-06-01
"76",0.941666666666667,2017-07-01
"77",0.22,2017-08-01
"78",0.05,2017-09-01
"79",0.675,2017-10-01
"80",0.716666666666667,2017-11-01
"81",1.375,2017-12-01
"82",0,2018-01-01
"83",0.15,2018-02-01
"84",0.433333333333333,2018-03-01
"85",0.75,2018-04-01
"86",-0.483333333333333,2018-05-01
"87",0.52,2018-06-01
"88",0.05,2018-07-01
"89",0.55,2018-08-01
"90",0.866666666666667,2018-09-01
"91",1.4,2018-10-01
"92",0.25,2018-11-01
"93",0.55,2018-12-01
"94",-0.175,2019-01-01
"95",0.85,2019-02-01
"96",0.24,2019-03-01
"97",1.85,2019-04-01
"98",0.225,2019-05-01
"99",-0.2875,2019-06-01
"100",2.05714285714286,2019-07-01
"101",0.8,2019-08-01
"102",2.125,2019-09-01
"103",0,2019-10-01
"104",0.25,2019-11-01
"105",0.3,2019-12-01
"106",0,2020-01-01
"107",0,2020-02-01
"108",0.6,2020-03-01
"109",0,2020-04-01
"110",0.18125,2020-05-01
"111",0.320833333333333,2020-06-01
"112",0.770238095238095,2020-07-01
"113",0.75,2020-08-01
"114",0.9,2020-09-01
"115",0.7625,2020-10-01
"116",-0.266666666666667,2020-11-01
"117",0.73,2020-12-01
"118",0,2021-01-01
"119",0.25,2021-02-01
"120",0.5125,2021-03-01
"121",0.966666666666667,2021-04-01
"122",0.375,2021-05-01
"123",0.6125,2021-06-01
"124",0.675,2021-07-01
