"","mean_senti","Date"
"1",0.05,2007-05-01
"2",-0.85,2007-06-01
"3",-0.575,2007-07-01
"4",0.666666666666667,2007-08-01
"5",-0.25,2007-09-01
"6",0.025,2007-10-01
"7",0.0916666666666667,2007-11-01
"8",0.05,2007-12-01
"9",0.1875,2008-01-01
"10",-0.015,2008-02-01
"11",0.35625,2008-03-01
"12",-0.279166666666667,2008-04-01
"13",-0.240625,2008-05-01
"14",0.190909090909091,2008-06-01
"15",-0.13125,2008-07-01
"16",-0.24,2008-08-01
"17",-0.447222222222222,2008-09-01
"18",-0.185714285714286,2008-10-01
"19",0.0322916666666667,2008-11-01
"20",-0.422916666666667,2008-12-01
"21",-0.400555555555556,2009-01-01
"22",0.274333333333333,2009-02-01
"23",-0.0547988505747126,2009-03-01
"24",0.0781482310792656,2009-04-01
"25",0.0752709359605911,2009-05-01
"26",-0.0165436507936508,2009-06-01
"27",-0.00394302594217703,2009-07-01
"28",-0.0850992063492064,2009-08-01
"29",0.181406625781626,2009-09-01
"30",0.195663780663781,2009-10-01
"31",0.0525932249423629,2009-11-01
"32",0.14044758156388,2009-12-01
"33",0.00442640692640693,2010-01-01
"34",0.20031221754436,2010-02-01
"35",0.165875363435847,2010-03-01
"36",0.168823289934703,2010-04-01
"37",0.0112972231586783,2010-05-01
"38",0.0487101153382061,2010-06-01
"39",0.0286950138631099,2010-07-01
"40",0.0402528020333667,2010-08-01
"41",-0.0216402031730727,2010-09-01
"42",0.0576260410237365,2010-10-01
"43",0.239810165833503,2010-11-01
"44",0.0503824888270734,2010-12-01
"45",-0.0232913834167786,2011-01-01
"46",0.154902723648674,2011-02-01
"47",0.070582979735717,2011-03-01
"48",0.0943205639433078,2011-04-01
"49",-0.00397123829959209,2011-05-01
"50",0.00796725190957482,2011-06-01
"51",-0.00705181710518834,2011-07-01
"52",0.0455845926799986,2011-08-01
"53",0.0670084398878311,2011-09-01
"54",0.0469180730208999,2011-10-01
"55",0.107294773542046,2011-11-01
"56",0.230740547761209,2011-12-01
"57",0.0835804994311017,2012-01-01
"58",0.102312733561475,2012-02-01
"59",0.128617973590023,2012-03-01
"60",0.0604386782848403,2012-04-01
"61",-0.00292051463140386,2012-05-01
"62",-0.029887824905363,2012-06-01
"63",-0.153381920192208,2012-07-01
"64",-0.0673509323604962,2012-08-01
"65",-0.0675854600569512,2012-09-01
"66",-0.0075955952642444,2012-10-01
"67",-0.149842758024058,2012-11-01
"68",-0.0448894076609829,2012-12-01
"69",-0.030314962581985,2013-01-01
"70",0.0205628677473987,2013-02-01
"71",-0.0772848393510441,2013-03-01
"72",-0.0537127755537752,2013-04-01
"73",-0.106725323863321,2013-05-01
"74",-0.110430307975031,2013-06-01
"75",-0.175977157381386,2013-07-01
"76",-0.0465523809972081,2013-08-01
"77",0.0565516537706286,2013-09-01
"78",-0.0147183014017127,2013-10-01
"79",0.189265302841764,2013-11-01
"80",0.0336255287064333,2013-12-01
"81",0.195165636935389,2014-01-01
"82",0.0950167077867244,2014-02-01
"83",0.301762629534762,2014-03-01
"84",0.0830664814148255,2014-04-01
"85",-0.0304784374009726,2014-05-01
"86",-0.122325379846876,2014-06-01
"87",-0.0700258282295984,2014-07-01
"88",0.00336953525701386,2014-08-01
"89",-0.0480649225806707,2014-09-01
"90",-0.0648374844619355,2014-10-01
"91",0.0245301822304762,2014-11-01
"92",-0.0603405361892191,2014-12-01
"93",-0.0388524599255595,2015-01-01
"94",-0.0916356662980109,2015-02-01
"95",-0.0801106446585109,2015-03-01
