"","sentiment","n","percent"
"1","anger",2719,7.29
"2","anticipation",5488,14.72
"3","disgust",3161,8.48
"4","fear",5632,15.1
"5","joy",5238,14.04
"6","sadness",4306,11.55
"7","surprise",2750,7.37
"8","trust",8001,21.45
