"","sentiment","n","percent"
"1","anger",659,10.66
"2","anticipation",1011,16.36
"3","disgust",317,5.13
"4","fear",1115,18.04
"5","joy",903,14.61
"6","sadness",580,9.38
"7","surprise",510,8.25
"8","trust",1086,17.57
