"","sentiment","n","percent"
"1","anger",36,5.66
"2","anticipation",75,11.79
"3","disgust",20,3.14
"4","fear",360,56.6
"5","joy",36,5.66
"6","sadness",13,2.04
"7","surprise",31,4.87
"8","trust",65,10.22
