"","created_at","mean_senti"
"1",2012-10-09,0.75
"2",2012-11-29,0.875
"3",2012-12-10,1.75
"4",2013-02-19,0.5875
"5",2013-02-22,0.6
"6",2013-05-13,0
"7",2013-06-05,0.875
"8",2013-10-24,0.5
"9",2014-03-10,0
"10",2015-06-02,0
"11",2016-01-04,0
"12",2016-01-06,0
"13",2016-01-12,0
"14",2016-04-18,1.4
"15",2016-06-06,0
"16",2016-06-29,2
"17",2016-07-12,0.6
"18",2016-07-16,0
"19",2016-09-24,0.6
"20",2017-07-08,0.5
"21",2017-09-08,1.85
"22",2017-09-13,0
"23",2018-02-09,0
"24",2018-04-06,0
"25",2018-04-12,-0.25
"26",2018-06-21,0
"27",2018-08-12,0
"28",2018-12-28,0
"29",2019-09-15,-1.1
"30",2019-09-16,0.3
"31",2020-01-03,0.5
"32",2020-01-04,0.75
"33",2020-01-25,-0.25
"34",2020-02-19,0.5
"35",2020-02-20,0
"36",2020-03-06,2.3
"37",2020-04-12,1.35
"38",2020-04-13,0
"39",2020-05-18,-0.25
"40",2020-05-28,-0.1
"41",2020-06-05,0
"42",2020-07-28,2.7
"43",2020-07-29,2
"44",2020-12-13,1.1
"45",2021-01-06,0.825
"46",2021-03-09,0.5
"47",2021-04-01,1.35
"48",2021-04-04,0.4
"49",2021-08-19,1.55
