"","sentiment","n","percent"
"1","anger",2,1.96
"2","anticipation",26,25.49
"3","disgust",5,4.9
"4","fear",3,2.94
"5","joy",27,26.47
"6","sadness",5,4.9
"7","surprise",16,15.69
"8","trust",18,17.65
