"","mean_senti","Date"
"1",0.25,2010-01-01
"2",-0.5,2011-05-01
"3",0.25,2011-07-01
"4",-0.5,2011-08-01
"5",0.175,2011-12-01
"6",-0.15,2012-03-01
"7",0.75,2012-04-01
"8",0,2012-11-01
"9",0,2012-12-01
"10",-0.025,2013-02-01
"11",1,2013-03-01
"12",0,2013-06-01
"13",-1,2013-07-01
"14",0.75,2013-08-01
"15",0,2013-11-01
"16",0.25,2013-12-01
"17",0.5,2014-01-01
"18",-0.425,2014-02-01
"19",-0.25,2014-03-01
"20",0,2014-08-01
"21",0.65,2015-04-01
"22",-0.6,2015-07-01
"23",1.15,2015-08-01
"24",-0.25,2015-10-01
"25",0.827272727272727,2015-12-01
"26",0.5,2016-01-01
"27",-0.333333333333333,2016-03-01
"28",-0.25,2016-05-01
"29",-0.25,2016-06-01
"30",-0.388235294117647,2016-08-01
"31",-0.168333333333333,2016-09-01
"32",0.166666666666667,2016-10-01
"33",-1,2016-11-01
"34",-1.15,2017-01-01
"35",-0.775,2017-05-01
"36",0.7,2017-07-01
"37",0.057844387755102,2017-11-01
"38",1.85,2018-07-01
"39",0.4625,2018-09-01
"40",2.51666666666667,2018-11-01
"41",0.45,2018-12-01
"42",-0.225,2019-01-01
"43",0.4,2019-02-01
"44",0.8625,2019-03-01
"45",0.775,2019-05-01
"46",0.1,2019-06-01
"47",0,2019-07-01
"48",0.375,2019-09-01
"49",1.5,2019-10-01
"50",-0.05,2019-11-01
"51",0.2,2019-12-01
"52",1.2,2020-02-01
"53",0.875,2020-03-01
"54",0,2020-05-01
"55",0.9,2020-08-01
"56",-0.725,2020-11-01
"57",1.05,2020-12-01
"58",0.25,2021-01-01
"59",0.4,2021-03-01
"60",0.1625,2021-04-01
"61",0.61875,2021-05-01
"62",2.625,2021-06-01
"63",0.566666666666667,2021-07-01
"64",0.55,2021-08-01
