"","sentiment","n","percent"
"1","anger",21,7.64
"2","anticipation",47,17.09
"3","disgust",18,6.55
"4","fear",20,7.27
"5","joy",51,18.55
"6","sadness",27,9.82
"7","surprise",22,8
"8","trust",69,25.09
