"","mean_senti","Date"
"1",-0.5,2009-02-01
"2",0.375,2009-05-01
"3",0.25,2009-07-01
"4",1.05,2009-09-01
"5",0.6,2009-10-01
"6",0,2009-12-01
"7",0.05,2010-12-01
"8",-0.05,2011-03-01
"9",-0.75,2011-06-01
"10",0.125,2011-08-01
"11",-1,2011-10-01
"12",-0.125,2012-03-01
"13",-1.175,2012-04-01
"14",0.5,2012-10-01
"15",-0.125,2012-11-01
"16",0.8,2012-12-01
"17",0.4,2013-02-01
"18",1.1,2013-04-01
"19",0.35,2013-08-01
"20",0,2013-09-01
"21",0.45,2013-10-01
"22",-0.25,2014-03-01
"23",0,2014-04-01
"24",0,2014-05-01
"25",0,2014-06-01
"26",0,2014-07-01
"27",0.8,2014-10-01
"28",0,2014-11-01
"29",0,2014-12-01
"30",0,2015-04-01
"31",1.55,2016-02-01
"32",-1,2016-06-01
"33",-0.375,2016-07-01
"34",0.4,2016-12-01
"35",-0.25,2017-02-01
"36",0,2017-04-01
"37",0.4,2017-07-01
"38",-0.133333333333333,2017-08-01
"39",-0.25,2017-10-01
"40",2.6,2017-11-01
"41",-0.25,2017-12-01
"42",2.3,2018-01-01
"43",-0.275,2018-04-01
"44",-1.5,2018-06-01
"45",-1.1,2018-08-01
"46",1.35,2018-09-01
"47",-0.25,2018-11-01
"48",-1,2018-12-01
"49",-0.25,2019-02-01
"50",0,2019-03-01
"51",-1,2019-04-01
"52",-0.35,2019-05-01
"53",1,2019-06-01
"54",4.4,2019-08-01
"55",-1,2019-09-01
"56",-0.883333333333333,2020-02-01
"57",-0.25,2020-04-01
"58",0.4,2020-06-01
"59",2.05,2020-07-01
"60",0.05,2020-11-01
"61",1.75,2021-01-01
"62",-1.625,2021-02-01
"63",0.5,2021-04-01
"64",0,2021-05-01
"65",0.5,2021-08-01
