"","sentiment","n","percent"
"1","anger",64,5.1
"2","anticipation",77,6.14
"3","disgust",11,0.88
"4","fear",1006,80.16
"5","joy",16,1.27
"6","sadness",11,0.88
"7","surprise",37,2.95
"8","trust",33,2.63
