"","mean_senti","Date"
"1",0.65,2009-11-01
"2",0.25,2010-01-01
"3",0.25,2010-02-01
"4",-0.2,2010-03-01
"5",0.4,2010-11-01
"6",-0.25,2011-05-01
"7",0.25,2011-07-01
"8",-0.5,2011-08-01
"9",0.85,2011-09-01
"10",0.9,2011-10-01
"11",1.3,2011-11-01
"12",0.175,2011-12-01
"13",0.175,2012-01-01
"14",0.108333333333333,2012-03-01
"15",0.166666666666667,2012-04-01
"16",-0.1625,2012-05-01
"17",-0.125,2012-06-01
"18",0.0833333333333333,2012-07-01
"19",-0.25,2012-08-01
"20",0.75,2012-10-01
"21",-0.710416666666667,2012-11-01
"22",-0.084375,2012-12-01
"23",0.075,2013-01-01
"24",-0.255,2013-02-01
"25",0.65,2013-03-01
"26",0.2,2013-04-01
"27",1.425,2013-05-01
"28",-0.25,2013-06-01
"29",-0.125,2013-07-01
"30",0.666666666666667,2013-08-01
"31",0.575,2013-10-01
"32",0.383333333333333,2013-11-01
"33",0.125,2013-12-01
"34",0.25,2014-01-01
"35",0.175,2014-02-01
"36",0.0833333333333333,2014-03-01
"37",0,2014-04-01
"38",0.75,2014-07-01
"39",-0.375,2014-08-01
"40",0.625,2014-11-01
"41",0.95,2014-12-01
"42",-0.15,2015-01-01
"43",0.9,2015-04-01
"44",-0.3,2015-07-01
"45",1.15,2015-08-01
"46",0.416666666666667,2015-10-01
"47",1.125,2015-11-01
"48",1.38863636363636,2015-12-01
"49",0.283333333333333,2016-01-01
"50",0.575,2016-02-01
"51",-0.191666666666667,2016-03-01
"52",1,2016-04-01
"53",-0.15,2016-05-01
"54",0.05,2016-06-01
"55",0.25,2016-07-01
"56",-0.275735294117647,2016-08-01
"57",-0.0468518518518518,2016-09-01
"58",0.155,2016-10-01
"59",-1,2016-11-01
"60",-0.5,2016-12-01
"61",-0.1125,2017-01-01
"62",-0.225,2017-02-01
"63",-0.25,2017-03-01
"64",0,2017-04-01
"65",-0.516666666666667,2017-05-01
"66",0.75,2017-06-01
"67",0.7,2017-07-01
"68",0,2017-09-01
"69",0.6,2017-10-01
"70",0.0548681972789116,2017-11-01
"71",1.85,2017-12-01
"72",0.8,2018-03-01
"73",1.48333333333333,2018-04-01
"74",2,2018-05-01
"75",-0.15,2018-06-01
"76",1.8375,2018-07-01
"77",0.6,2018-08-01
"78",1.41458333333333,2018-09-01
"79",1.9375,2018-10-01
"80",1.7875,2018-11-01
"81",0.45,2018-12-01
"82",3.70074341541719e-17,2019-01-01
"83",0.623333333333333,2019-02-01
"84",0.691666666666667,2019-03-01
"85",1.16666666666667,2019-04-01
"86",0.175,2019-05-01
"87",1.73571428571429,2019-06-01
"88",2.1796875,2019-07-01
"89",1.45803571428571,2019-08-01
"90",1.35340909090909,2019-09-01
"91",1.6375,2019-10-01
"92",0.382291666666667,2019-11-01
"93",1.60763888888889,2019-12-01
"94",1.27,2020-01-01
"95",1.1,2020-02-01
"96",0.7,2020-03-01
"97",2.57272727272727,2020-04-01
"98",-0.125,2020-05-01
"99",2.05416666666667,2020-06-01
"100",1.89285714285714,2020-07-01
"101",0.9375,2020-08-01
"102",1.65,2020-09-01
"103",4,2020-10-01
"104",1.13333333333333,2020-11-01
"105",1.825,2020-12-01
"106",1.7,2021-01-01
"107",0.575,2021-02-01
"108",0.27,2021-03-01
"109",0.4921875,2021-04-01
"110",0.5125,2021-05-01
"111",1.83333333333333,2021-06-01
"112",0.916666666666667,2021-07-01
"113",0.6875,2021-08-01
