"","sentiment","n","percent"
"1","anger",71,4.79
"2","anticipation",188,12.68
"3","disgust",53,3.57
"4","fear",731,49.29
"5","joy",146,9.84
"6","sadness",49,3.3
"7","surprise",61,4.11
"8","trust",184,12.41
