"","mean_senti","Date"
"1",2.4,2010-02-01
"2",1.1,2011-06-01
"3",1.5,2011-10-01
"4",1.4,2011-11-01
"5",0,2012-02-01
"6",0.0214285714285714,2012-05-01
"7",-0.5,2012-07-01
"8",2.15,2012-08-01
"9",0.0777777777777778,2012-10-01
"10",0.0833333333333333,2012-11-01
"11",-0.75,2012-12-01
"12",-0.125,2013-01-01
"13",-0.1,2013-03-01
"14",-0.16,2013-04-01
"15",0,2013-05-01
"16",0,2013-10-01
"17",0.55,2013-11-01
"18",-0.125,2013-12-01
"19",0.38,2014-01-01
"20",0.375,2014-02-01
"21",0.7,2014-03-01
"22",0,2014-06-01
"23",0,2014-09-01
"24",-0.25,2014-10-01
"25",-0.025,2014-11-01
"26",0,2014-12-01
"27",-0.25,2015-01-01
"28",0,2015-02-01
"29",0.375,2015-03-01
"30",1,2015-04-01
"31",0,2015-05-01
"32",1.6,2015-08-01
"33",0,2015-10-01
"34",-0.295138888888889,2016-01-01
"35",-0.25,2016-02-01
"36",-0.25,2016-03-01
"37",0.783333333333333,2016-04-01
"38",0.640277777777778,2016-05-01
"39",1.5,2016-07-01
"40",-0.45,2016-08-01
"41",0.233333333333333,2016-10-01
"42",0.75,2016-12-01
"43",0.895833333333333,2017-02-01
"44",3.3,2017-04-01
"45",1.225,2017-06-01
"46",-0.333333333333333,2017-07-01
"47",1,2017-08-01
"48",0,2017-10-01
"49",0,2017-11-01
"50",0.29375,2017-12-01
"51",0.19375,2018-01-01
"52",-0.025,2018-02-01
"53",0.0277777777777778,2018-03-01
"54",0.3375,2018-04-01
"55",1.3,2018-05-01
"56",1.425,2018-06-01
"57",-0.516666666666667,2018-07-01
"58",0.915625,2018-08-01
"59",2.15,2018-09-01
"60",1.6,2018-11-01
"61",0.575,2018-12-01
"62",1.675,2019-01-01
"63",1.775,2019-02-01
"64",0.85,2019-03-01
"65",1.08354166666667,2019-04-01
"66",1.11,2019-05-01
"67",1.33541666666667,2019-06-01
"68",0.295,2019-07-01
"69",1.3625,2019-08-01
"70",0.700347222222222,2019-09-01
"71",0.342857142857143,2019-10-01
"72",0.686666666666667,2019-11-01
"73",0.460555555555556,2019-12-01
"74",0.365277777777778,2020-01-01
"75",0.0234848484848485,2020-02-01
"76",0.452777777777778,2020-03-01
"77",0.327272727272727,2020-04-01
"78",0.825925925925926,2020-05-01
"79",0.861111111111111,2020-06-01
"80",2.2,2020-07-01
"81",1.035,2020-08-01
"82",1.605,2020-09-01
"83",1.16666666666667,2020-10-01
"84",1.084375,2020-11-01
"85",0.51875,2020-12-01
"86",0.3225,2021-01-01
"87",0.0821428571428571,2021-02-01
"88",0.553571428571429,2021-03-01
"89",0.6,2021-04-01
"90",1.05,2021-05-01
"91",0.811111111111111,2021-06-01
"92",0.875,2021-07-01
"93",1.30833333333333,2021-08-01
