"","sentiment","n","percent"
"1","anger",1071,8.77
"2","anticipation",2127,17.42
"3","disgust",512,4.19
"4","fear",1555,12.73
"5","joy",1869,15.31
"6","sadness",1138,9.32
"7","surprise",1063,8.71
"8","trust",2876,23.55
