"","sentiment","n","percent"
"1","anger",4089,7.1
"2","anticipation",10830,18.82
"3","disgust",2497,4.34
"4","fear",4852,8.43
"5","joy",12304,21.38
"6","sadness",5312,9.23
"7","surprise",6894,11.98
"8","trust",10781,18.73
