"","sentiment","n","percent"
"1","anger",25,6.19
"2","anticipation",82,20.3
"3","disgust",18,4.46
"4","fear",51,12.62
"5","joy",52,12.87
"6","sadness",46,11.39
"7","surprise",43,10.64
"8","trust",87,21.53
