"","sentiment","n","percent"
"1","anger",192,8.36
"2","anticipation",448,19.51
"3","disgust",122,5.31
"4","fear",294,12.8
"5","joy",391,17.03
"6","sadness",213,9.28
"7","surprise",210,9.15
"8","trust",426,18.55
