"","sentiment","n","percent"
"1","anger",22,12.64
"2","anticipation",27,15.52
"3","disgust",11,6.32
"4","fear",27,15.52
"5","joy",17,9.77
"6","sadness",16,9.2
"7","surprise",22,12.64
"8","trust",32,18.39
