"","mean_senti","Date"
"1",1.5,2009-12-01
"2",0.1,2010-07-01
"3",0.5,2010-09-01
"4",0.35,2010-10-01
"5",0.1,2010-11-01
"6",0.1,2011-01-01
"7",0.65,2011-04-01
"8",1.375,2011-06-01
"9",0.1,2011-10-01
"10",0.6,2011-11-01
"11",0.1,2012-02-01
"12",1.15,2012-04-01
"13",0.1,2012-09-01
"14",0.1,2012-10-01
"15",0.1,2012-12-01
"16",1.01666666666667,2013-01-01
"17",0.85,2013-03-01
"18",0.7,2013-04-01
"19",-0.133333333333333,2013-05-01
"20",0.95,2013-06-01
"21",0.1,2013-07-01
"22",0.165,2013-08-01
"23",0.85,2013-10-01
"24",0.1,2013-11-01
"25",0.6,2013-12-01
"26",0.1,2014-01-01
"27",0.85,2014-02-01
"28",0.35,2014-03-01
"29",-0.65,2014-04-01
"30",-0.15,2014-05-01
"31",0.1,2014-06-01
"32",0.225,2014-09-01
"33",-0.65,2014-10-01
"34",-0.475,2014-11-01
"35",-0.525,2015-02-01
"36",1.4,2015-04-01
"37",0.5,2015-06-01
"38",0.597222222222222,2015-07-01
"39",0.6,2015-08-01
"40",0.35,2015-09-01
"41",0.1,2015-11-01
"42",0.1,2016-01-01
"43",0.1,2016-03-01
"44",0.316666666666667,2016-04-01
"45",0.1,2016-05-01
"46",0.35,2016-07-01
"47",0.283333333333333,2016-08-01
"48",1.2,2016-10-01
"49",0.183333333333333,2016-11-01
"50",-0.0666666666666667,2017-02-01
"51",0.1,2017-03-01
"52",0.85,2017-04-01
"53",0.85,2017-05-01
"54",0.1,2017-06-01
"55",0.438888888888889,2017-07-01
"56",0.1,2017-09-01
"57",0.9,2017-10-01
"58",0.23,2017-11-01
"59",0.1,2018-01-01
"60",0.1,2018-03-01
"61",0.35,2018-05-01
"62",0.3,2018-08-01
"63",0.333333333333333,2018-09-01
"64",1.05,2018-10-01
"65",0.45,2018-11-01
"66",-0.05,2018-12-01
"67",1.35,2019-02-01
"68",0.35,2019-04-01
"69",-1.65,2019-05-01
"70",0.35,2019-06-01
"71",0.1,2019-07-01
"72",0.1,2019-08-01
"73",-0.20625,2019-09-01
"74",0.55,2019-10-01
"75",0.85,2019-12-01
"76",0.9,2020-01-01
"77",0.15,2020-04-01
"78",0.9,2020-05-01
"79",-2.3,2020-06-01
"80",1.2,2020-07-01
"81",1.825,2020-08-01
"82",0.8,2020-09-01
"83",0.475,2020-10-01
"84",-0.15,2020-11-01
"85",-0.65,2020-12-01
"86",-0.1,2021-01-01
"87",0.416666666666667,2021-02-01
"88",0.333333333333333,2021-03-01
"89",0.441666666666667,2021-04-01
"90",-0.15,2021-05-01
"91",0.425,2021-06-01
"92",0.35,2021-07-01
"93",-0.45,2021-08-01
