"","sentiment","n","percent"
"1","anger",53,4.1
"2","anticipation",225,17.39
"3","disgust",41,3.17
"4","fear",70,5.41
"5","joy",482,37.25
"6","sadness",38,2.94
"7","surprise",85,6.57
"8","trust",300,23.18
