"","sentiment","n","percent"
"1","anger",73,5.26
"2","anticipation",270,19.47
"3","disgust",102,7.35
"4","fear",125,9.01
"5","joy",227,16.37
"6","sadness",80,5.77
"7","surprise",119,8.58
"8","trust",391,28.19
