"","mean_senti","Date"
"1",-0.75,2011-08-01
"2",0.825,2011-09-01
"3",-0.125,2012-01-01
"4",1.55,2012-02-01
"5",0.6,2012-03-01
"6",-0.5,2012-06-01
"7",0,2012-09-01
"8",0.419722222222222,2012-10-01
"9",0.1575,2012-11-01
"10",-0.1,2012-12-01
"11",0.25,2013-01-01
"12",0,2013-02-01
"13",0.65,2013-04-01
"14",0.825,2013-05-01
"15",-0.216666666666667,2013-06-01
"16",0.341666666666667,2013-08-01
"17",0.0333333333333333,2013-09-01
"18",0.825,2013-10-01
"19",-1,2013-11-01
"20",0.5625,2014-02-01
"21",0.35,2014-03-01
"22",0.08,2014-05-01
"23",0,2014-08-01
"24",0.9,2014-10-01
"25",1.25,2014-12-01
"26",0,2015-01-01
"27",0,2015-02-01
"28",-0.0311111111111111,2015-03-01
"29",0.125,2015-04-01
"30",0,2015-05-01
"31",0.195833333333333,2015-06-01
"32",0.153333333333333,2015-07-01
"33",-0.126666666666667,2015-08-01
"34",0.825,2015-09-01
"35",0.4,2015-10-01
"36",0.685,2015-11-01
"37",0.8,2015-12-01
"38",0.675,2016-01-01
"39",-0.133333333333333,2016-02-01
"40",0.5,2016-04-01
"41",0.5,2016-05-01
"42",0.152083333333333,2016-06-01
"43",0,2016-07-01
"44",0.5,2016-09-01
"45",0.6,2016-10-01
"46",3,2016-12-01
"47",-0.09375,2017-01-01
"48",-0.575,2017-02-01
"49",-0.5,2017-03-01
"50",-0.75,2017-04-01
"51",0.375,2017-05-01
"52",0.24,2017-07-01
"53",0.333333333333333,2017-08-01
"54",0.891666666666667,2017-09-01
"55",2.25,2017-10-01
"56",0.913636363636364,2017-11-01
"57",1.78333333333333,2017-12-01
"58",0.61,2018-01-01
"59",0.625,2018-02-01
"60",1.725,2018-03-01
"61",1.18,2018-04-01
"62",0.905555555555556,2018-05-01
"63",0.385,2018-06-01
"64",1.11666666666667,2018-07-01
"65",0.875,2018-08-01
"66",0.35,2018-09-01
"67",1.375,2018-10-01
"68",0,2018-11-01
"69",0.9,2018-12-01
"70",0,2019-01-01
"71",0.816666666666667,2019-02-01
"72",0.96,2019-03-01
"73",0.6475,2019-04-01
"74",1.31666666666667,2019-05-01
"75",0.875,2019-06-01
"76",-0.116666666666667,2019-07-01
"77",0.95,2019-08-01
"78",0.911111111111111,2019-09-01
"79",0.9,2019-10-01
"80",1.0625,2019-11-01
"81",0.491666666666667,2019-12-01
"82",-0.125,2020-01-01
"83",0.966666666666667,2020-02-01
"84",0.358333333333333,2020-03-01
"85",0.435103785103785,2020-04-01
"86",0.580277777777778,2020-05-01
"87",0.15,2020-06-01
"88",0.664583333333333,2020-07-01
"89",0.556666666666667,2020-08-01
"90",0.875,2020-09-01
"91",1,2020-10-01
"92",0.66,2020-11-01
"93",0.536666666666667,2020-12-01
"94",0.30375,2021-01-01
"95",0.398484848484848,2021-02-01
"96",0.858333333333333,2021-03-01
"97",0.667307692307692,2021-04-01
"98",0.307142857142857,2021-05-01
"99",1.07954545454545,2021-06-01
"100",0.546296296296296,2021-07-01
"101",0.558333333333333,2021-08-01
