"","sentiment","n","percent"
"1","anger",4275,5.96
"2","anticipation",11881,16.56
"3","disgust",3349,4.67
"4","fear",13343,18.6
"5","joy",14555,20.29
"6","sadness",5554,7.74
"7","surprise",5672,7.91
"8","trust",13102,18.27
