"","mean_senti","Date"
"1",-0.25,2009-06-01
"2",-0.5,2009-08-01
"3",0.25,2009-09-01
"4",-1.15,2009-12-01
"5",-1.25,2010-01-01
"6",0.25,2010-03-01
"7",-0.75,2010-05-01
"8",-0.15,2010-07-01
"9",0.05,2010-09-01
"10",0,2010-11-01
"11",-1,2010-12-01
"12",0.5,2011-01-01
"13",0.25,2011-05-01
"14",1.26666666666667,2011-06-01
"15",0.65,2011-07-01
"16",0.4,2011-08-01
"17",0.6,2011-10-01
"18",0.17,2011-11-01
"19",0.275,2011-12-01
"20",0,2012-02-01
"21",0.55,2012-03-01
"22",0,2012-04-01
"23",0,2012-05-01
"24",0.933333333333333,2012-06-01
"25",-0.75,2012-07-01
"26",0.129166666666667,2012-08-01
"27",-0.8625,2012-09-01
"28",1.3,2012-10-01
"29",0.5,2012-11-01
"30",0,2012-12-01
"31",0.25,2013-01-01
"32",0.4,2013-02-01
"33",-0.4,2013-03-01
"34",0.26,2013-04-01
"35",-0.4,2013-05-01
"36",0.44375,2013-06-01
"37",0.15,2013-07-01
"38",-0.1,2013-08-01
"39",0,2013-09-01
"40",-0.0833333333333333,2013-10-01
"41",-0.055,2013-11-01
"42",0.055,2013-12-01
"43",-0.2875,2014-01-01
"44",-0.608333333333333,2014-02-01
"45",0.41,2014-03-01
"46",0.1125,2014-04-01
"47",0.2,2014-05-01
"48",0.333333333333333,2014-06-01
"49",-0.375,2014-07-01
"50",0.75,2014-08-01
"51",-0.13,2014-09-01
"52",0.1,2014-10-01
"53",-0.9625,2014-11-01
"54",-0.6,2014-12-01
"55",-0.86,2015-01-01
"56",0.175,2015-02-01
"57",0.0166666666666667,2015-03-01
"58",0.7,2015-04-01
"59",-0.333333333333333,2015-05-01
"60",0.1,2015-07-01
"61",0.54,2015-08-01
"62",-0.6625,2015-09-01
"63",0.05625,2015-11-01
"64",0.333333333333333,2015-12-01
"65",0.1125,2016-01-01
"66",-0.125,2016-02-01
"67",0.175,2016-03-01
"68",-0.2375,2016-04-01
"69",0.3,2016-05-01
"70",0.6875,2016-06-01
"71",0.4,2016-07-01
"72",0.0266666666666667,2016-08-01
"73",-0.5,2016-09-01
"74",0.25,2016-10-01
"75",-0.425,2016-11-01
"76",-0.75,2016-12-01
"77",-0.4,2017-01-01
"78",1,2017-02-01
"79",0.375,2017-03-01
"80",0.516666666666667,2017-04-01
"81",0.25,2017-05-01
"82",-0.925,2017-06-01
"83",0.1625,2017-07-01
"84",-1,2017-08-01
"85",0.25,2017-09-01
"86",-1.01666666666667,2017-10-01
"87",-1.66666666666667,2017-11-01
"88",1.05,2017-12-01
"89",-0.00833333333333332,2018-01-01
"90",1.1375,2018-03-01
"91",0.5,2018-04-01
"92",0.5625,2018-05-01
"93",0.34375,2018-06-01
"94",0.971428571428571,2018-07-01
"95",-0.3,2018-08-01
"96",-0.516666666666667,2018-09-01
"97",0.166666666666667,2018-10-01
"98",0.933333333333333,2018-12-01
"99",0.307142857142857,2019-01-01
"100",0.4,2019-02-01
"101",0.00833333333333338,2019-03-01
"102",0.05,2019-04-01
"103",1.0375,2019-05-01
"104",0.61,2019-06-01
"105",0.25,2019-07-01
"106",0.608333333333333,2019-08-01
"107",1.8,2019-09-01
"108",-0.17,2019-10-01
"109",-0.0375,2019-11-01
"110",0.433333333333333,2019-12-01
"111",0.175,2020-01-01
"112",0.98,2020-02-01
"113",0.2,2020-03-01
"114",-0.725,2020-04-01
"115",-0.625,2020-05-01
"116",0.405,2020-06-01
"117",0.55,2020-07-01
"118",-0.326388888888889,2020-08-01
"119",0.485714285714286,2020-09-01
"120",0.4,2020-10-01
"121",-0.266666666666667,2020-11-01
"122",0.3,2020-12-01
"123",0.61875,2021-01-01
"124",0.35,2021-02-01
"125",1.825,2021-03-01
"126",0.4,2021-04-01
"127",-0.13,2021-05-01
"128",-0.2375,2021-06-01
"129",0.975,2021-07-01
"130",0.5875,2021-08-01
