"","mean_senti","Date"
"1",-0.5,2010-02-01
"2",0,2010-03-01
"3",0,2010-04-01
"4",0,2010-09-01
"5",0.275,2010-10-01
"6",0,2010-11-01
"7",0,2010-12-01
"8",0,2011-01-01
"9",-0.5,2011-03-01
"10",1,2011-05-01
"11",0.25,2011-08-01
"12",-0.291666666666667,2011-10-01
"13",0.115,2012-01-01
"14",0,2012-02-01
"15",0.3,2012-03-01
"16",-0.0714285714285714,2012-04-01
"17",-0.25,2012-05-01
"18",0.625,2012-06-01
"19",0.2,2012-07-01
"20",1,2012-11-01
"21",0,2012-12-01
"22",-1.25,2013-02-01
"23",0.25,2013-03-01
"24",-0.5,2013-04-01
"25",-0.25,2013-05-01
"26",0.5,2013-07-01
"27",0,2013-08-01
"28",0.275,2013-09-01
"29",-0.3375,2013-10-01
"30",0.0333333333333333,2013-11-01
"31",-0.383333333333333,2013-12-01
"32",0,2014-03-01
"33",-0.958333333333333,2014-04-01
"34",0.5,2014-05-01
"35",0.625,2014-06-01
"36",0.35,2014-07-01
"37",0.45,2014-08-01
"38",1.25,2014-10-01
"39",0.25,2014-11-01
"40",0.45,2014-12-01
"41",-1,2015-01-01
"42",-0.25,2015-02-01
"43",0.2125,2015-03-01
"44",0.3,2015-04-01
"45",-0.333333333333333,2015-06-01
"46",0.4,2015-07-01
"47",-0.01,2015-08-01
"48",0,2015-09-01
"49",0,2015-10-01
"50",0.716666666666667,2015-11-01
"51",0.266666666666667,2015-12-01
"52",-0.25,2016-01-01
"53",0,2016-02-01
"54",0.122916666666667,2016-04-01
"55",0.5125,2016-05-01
"56",0.5,2016-07-01
"57",0,2016-09-01
"58",-0.3125,2016-10-01
"59",0.25,2016-11-01
"60",0.1,2016-12-01
"61",0,2017-01-01
"62",0.1,2017-03-01
"63",0.77,2017-04-01
"64",-0.8125,2017-05-01
"65",0,2017-06-01
"66",0.125,2017-07-01
"67",0.166666666666667,2017-08-01
"68",0.115,2017-09-01
"69",0.666666666666667,2017-10-01
"70",0,2017-11-01
"71",0,2017-12-01
"72",0,2018-01-01
"73",0.225,2018-03-01
"74",0.958928571428571,2018-04-01
"75",0.65,2018-05-01
"76",0.75,2018-06-01
"77",0.0875,2018-08-01
"78",-0.29375,2018-09-01
"79",0.675,2018-10-01
"80",0.825,2018-11-01
"81",0.4,2019-01-01
"82",0.6,2019-03-01
"83",0.85,2019-04-01
"84",-0.125,2019-05-01
"85",0.75,2019-06-01
"86",0.75,2019-07-01
"87",1.33333333333333,2019-08-01
"88",0.7,2019-09-01
"89",0.25,2019-10-01
"90",-1.3,2019-11-01
"91",0.816666666666667,2020-01-01
"92",-0.125,2020-02-01
"93",1.825,2020-03-01
"94",0.525,2020-04-01
"95",0.775,2020-05-01
"96",0.465,2020-06-01
"97",0.05,2020-07-01
"98",0.0375,2020-08-01
"99",0.37,2020-09-01
"100",0.15,2020-10-01
"101",-0.25,2020-11-01
"102",0.516666666666667,2020-12-01
"103",0.203571428571429,2021-01-01
"104",0.0166666666666667,2021-02-01
"105",0.216666666666667,2021-03-01
"106",0.483333333333333,2021-05-01
"107",0.55,2021-07-01
"108",0.990625,2021-08-01
