"","sentiment","n","percent"
"1","anger",590,5.93
"2","anticipation",1852,18.6
"3","disgust",505,5.07
"4","fear",1064,10.69
"5","joy",1735,17.43
"6","sadness",934,9.38
"7","surprise",940,9.44
"8","trust",2336,23.46
